ids	Logic_board_fail	IO_board_fail	System_State	Rework_Decision	Rework_Outcome	Rework_Cost 
17708	1	0	0	0	1	175
17709	1	0	0	0	1	175
17710	1	0	0	0	1	175
17711	1	1	0	1	0	300
17712	0	0	1	0	0	300
17713	1	0	0	0	1	175
17714	0	0	1	0	0	300
17715	1	0	0	1	1	225
17716	1	0	0	0	1	175
17717	1	0	0	1	1	225
17718	1	0	0	1	1	225
17719	0	0	1	1	0	300
17720	1	0	0	1	1	225
17721	1	1	0	1	0	300
17722	1	0	0	0	1	175
17723	1	0	0	0	1	175
17724	1	0	0	0	1	175
17725	1	0	0	0	1	175
17726	1	0	0	1	1	225
17727	0	0	1	1	0	300
17728	1	0	0	0	1	175
17729	0	0	1	1	0	300
17730	1	0	0	0	1	175
17731	1	0	0	1	1	225
17732	0	0	1	0	0	300
17733	1	0	0	0	1	175
17734	1	1	0	0	0	300
17735	1	0	0	0	1	175
17736	1	0	0	0	1	175
17737	1	1	0	0	0	300
17738	1	0	0	1	1	225
17739	1	0	0	1	1	225
17740	1	1	0	0	0	300
17741	1	0	0	1	1	225
17742	1	0	0	1	1	225
17743	1	0	0	0	1	175
17744	1	0	0	1	1	225
17745	1	0	0	0	1	175
17746	1	0	0	1	1	225
17747	1	0	0	0	1	175
17748	1	0	0	0	1	175
17749	1	0	0	0	1	175
17750	0	0	1	0	0	300
17751	1	0	0	1	1	225
17752	0	0	1	0	0	300
17753	1	0	0	0	1	175
17754	1	1	0	1	0	300
17755	0	0	1	1	0	300
17756	1	1	0	1	0	300
17757	1	0	0	0	1	175
17758	1	0	0	1	1	225
17759	1	0	0	1	1	225
17760	1	0	0	0	1	175
17761	1	0	0	0	1	175
17762	1	1	0	1	0	300
17763	1	0	0	0	1	175
17764	1	0	0	0	1	175
17765	1	0	0	1	1	225
17766	1	0	0	1	1	225
17767	1	0	0	0	1	175
17768	1	0	0	1	1	225
17769	1	0	0	0	1	175
17770	1	0	0	1	1	225
17771	1	0	0	0	1	175
17772	0	1	0	0	2	200
17773	1	1	0	0	0	300
17774	1	0	0	1	1	225
17775	1	0	0	1	1	225
17776	0	0	1	0	0	300
17777	0	0	1	0	0	300
17778	1	0	0	0	1	175
17779	0	0	1	0	0	300
17780	1	0	0	0	1	175
17781	0	0	1	0	0	300
17782	1	1	0	1	0	300
17783	1	0	0	0	1	175
17784	0	0	1	0	0	300
17785	1	1	0	1	0	300
17786	1	1	0	0	0	300
17787	1	1	0	1	0	300
17788	1	0	0	0	1	175
17789	1	0	0	1	1	225
17790	1	0	0	0	1	175
17791	1	1	0	0	0	300
17792	0	0	1	1	0	300
17793	1	1	0	0	0	300
17794	1	0	0	1	1	225
17795	1	0	0	1	1	225
17796	1	0	0	0	1	175
17797	1	1	0	1	0	300
17798	1	0	0	1	1	225
17799	1	0	0	0	1	175
17800	1	0	0	1	1	225
17801	1	0	0	0	1	175
17802	0	0	1	0	0	300
17803	1	0	0	0	1	175
17804	0	0	1	0	0	300
17805	1	1	0	0	0	300
17806	1	0	0	0	1	175
17807	1	0	0	1	1	225
17808	0	0	1	0	0	300
17809	1	0	0	1	1	225
17810	1	0	0	1	1	225
17811	1	0	0	0	1	175
17812	1	0	0	0	1	175
17813	1	0	0	1	1	225
17814	1	0	0	0	1	175
17815	1	1	0	0	0	300
17816	1	1	0	1	0	300
17817	1	0	0	0	1	175
17818	1	0	0	1	1	225
17819	1	1	0	0	0	300
17820	1	1	0	1	0	300
17821	1	0	0	0	1	175
17822	1	0	0	1	1	225
17823	0	0	1	0	0	300
17824	1	0	0	0	1	175
17825	1	0	0	0	1	175
17826	1	0	0	0	1	175
17827	0	1	0	0	2	200
17828	1	0	0	0	1	175
17829	1	0	0	1	1	225
17830	0	1	0	0	2	200
17831	0	1	0	1	2	125
17832	1	0	0	1	1	225
17833	1	0	0	0	1	175
17834	1	0	0	1	1	225
17835	1	0	0	1	1	225
17836	1	0	0	1	1	225
17837	1	0	0	0	1	175
17838	1	0	0	0	1	175
17839	1	0	0	0	1	175
17840	1	0	0	0	1	175
17841	1	0	0	0	1	175
17842	1	0	0	0	1	175
17843	1	0	0	1	1	225
17844	1	0	0	0	1	175
17845	1	0	0	0	1	175
17846	1	0	0	1	1	225
17847	0	0	1	1	0	300
17848	1	0	0	0	1	175
17849	0	0	1	1	0	300
17850	1	1	0	0	0	300
17851	1	0	0	1	1	225
17852	1	0	0	1	1	225
17853	1	0	0	1	1	225
17854	1	0	0	1	1	225
17855	1	0	0	1	1	225
17856	1	0	0	1	1	225
17857	1	0	0	0	1	175
17858	1	0	0	1	1	225
17859	1	0	0	1	1	225
17860	1	0	0	1	1	225
17861	1	0	0	0	1	175
17862	1	0	0	0	1	175
17863	0	0	1	1	0	300
17864	1	0	0	0	1	175
17865	1	1	0	0	0	300
17866	1	0	0	1	1	225
17867	0	0	1	0	0	300
17868	1	0	0	0	1	175
17869	1	0	0	0	1	175
17870	1	0	0	1	1	225
17871	0	0	1	0	0	300
17872	0	1	0	0	2	200
17873	1	0	0	1	1	225
17874	0	0	1	1	0	300
17875	1	0	0	1	1	225
17876	1	0	0	0	1	175
17877	1	0	0	0	1	175
17878	1	0	0	0	1	175
17879	1	1	0	0	0	300
17880	1	0	0	1	1	225
17881	1	0	0	1	1	225
17882	1	0	0	1	1	225
17883	0	0	1	0	0	300
17884	1	1	0	0	0	300
17885	1	0	0	0	1	175
17886	1	1	0	1	0	300
17887	1	0	0	0	1	175
17888	1	0	0	0	1	175
17889	1	1	0	1	0	300
17890	1	0	0	0	1	175
17891	1	0	0	1	1	225
17892	0	0	1	0	0	300
17893	1	0	0	1	1	225
17894	0	1	0	0	2	200
17895	1	0	0	1	1	225
17896	1	0	0	0	1	175
17897	1	0	0	1	1	225
17898	0	0	1	0	0	300
17899	1	0	0	0	1	175
17900	1	0	0	0	1	175
17901	1	1	0	0	0	300
17902	1	0	0	0	1	175
17903	1	0	0	1	1	225
17904	1	0	0	0	1	175
17905	1	0	0	1	1	225
17906	1	0	0	0	1	175
17907	1	0	0	0	1	175
17908	1	0	0	0	1	175
17909	0	1	0	0	2	200
17910	1	0	0	1	1	225
17911	1	0	0	1	1	225
17912	1	0	0	0	1	175
17913	1	0	0	0	1	175
17914	1	0	0	1	1	225
17915	1	0	0	1	1	225
17916	1	0	0	0	1	175
17917	1	0	0	1	1	225
17918	1	0	0	0	1	175
17919	1	0	0	1	1	225
17920	1	0	0	0	1	175
17921	1	0	0	1	1	225
17922	1	0	0	0	1	175
17923	1	0	0	0	1	175
17924	1	0	0	1	1	225
17925	1	0	0	1	1	225
17926	1	0	0	1	1	225
17927	1	0	0	1	1	225
17928	0	0	1	1	0	300
17929	1	0	0	0	1	175
17930	1	1	0	0	0	300
17931	1	0	0	0	1	175
17932	1	1	0	1	0	300
17933	0	0	1	1	0	300
17934	1	0	0	0	1	175
17935	1	0	0	1	1	225
17936	1	0	0	1	1	225
17937	1	0	0	0	1	175
17938	1	0	0	0	1	175
17939	0	0	1	0	0	300
17940	1	0	0	1	1	225
17941	1	0	0	1	1	225
17942	1	0	0	0	1	175
17943	1	0	0	0	1	175
17944	1	0	0	1	1	225
17945	1	0	0	0	1	175
17946	1	0	0	1	1	225
17947	0	0	1	1	0	300
17948	1	0	0	1	1	225
17949	1	0	0	1	1	225
17950	1	0	0	0	1	175
17951	0	0	1	0	0	300
17952	1	1	0	1	0	300
17953	1	0	0	1	1	225
17954	1	0	0	1	1	225
17955	1	0	0	0	1	175
17956	1	0	0	0	1	175
17957	1	0	0	1	1	225
17958	1	0	0	0	1	175
17959	0	1	0	0	2	200
17960	1	0	0	1	1	225
17961	1	1	0	1	0	300
17962	1	0	0	0	1	175
17963	1	0	0	0	1	175
17964	1	1	0	1	0	300
17965	1	1	0	1	0	300
17966	1	1	0	1	0	300
17967	1	0	0	1	1	225
17968	1	0	0	1	1	225
17969	1	0	0	1	1	225
17970	1	0	0	1	1	225
17971	1	0	0	1	1	225
17972	1	0	0	0	1	175
17973	1	0	0	1	1	225
17974	1	0	0	0	1	175
17975	1	1	0	0	0	300
17976	0	0	1	1	0	300
17977	1	0	0	1	1	225
17978	1	0	0	0	1	175
17979	1	0	0	0	1	175
17980	0	0	1	1	0	300
17981	1	0	0	1	1	225
17982	1	0	0	0	1	175
17983	1	0	0	1	1	225
17984	1	1	0	1	0	300
17985	1	0	0	0	1	175
17986	1	0	0	1	1	225
17987	1	0	0	0	1	175
17988	1	1	0	0	0	300
17989	1	0	0	1	1	225
17990	1	0	0	0	1	175
17991	1	1	0	1	0	300
17992	1	1	0	1	0	300
17993	1	0	0	0	1	175
17994	1	0	0	0	1	175
17995	0	1	0	0	2	200
17996	1	0	0	1	1	225
17997	1	0	0	0	1	175
17998	1	0	0	1	1	225
17999	1	0	0	0	1	175
18000	0	0	1	1	0	300
18001	1	0	0	1	1	225
18002	1	0	0	1	1	225
18003	1	0	0	0	1	175
18004	0	0	1	0	0	300
18005	1	0	0	0	1	175
18006	1	0	0	0	1	175
18007	1	0	0	0	1	175
18008	1	0	0	1	1	225
18009	1	0	0	0	1	175
18010	1	1	0	0	0	300
18011	1	0	0	1	1	225
18012	1	0	0	0	1	175
18013	1	0	0	1	1	225
18014	1	1	0	0	0	300
18015	1	0	0	1	1	225
18016	0	0	1	1	0	300
18017	1	0	0	0	1	175
18018	1	0	0	1	1	225
18019	1	0	0	1	1	225
18020	0	0	1	0	0	300
18021	1	0	0	0	1	175
18022	1	0	0	1	1	225
18023	1	0	0	0	1	175
18024	1	0	0	1	1	225
18025	1	0	0	1	1	225
18026	1	0	0	1	1	225
18027	1	0	0	1	1	225
18028	1	0	0	0	1	175
18029	1	0	0	0	1	175
18030	1	1	0	0	0	300
18031	1	0	0	0	1	175
18032	1	0	0	0	1	175
18033	1	0	0	0	1	175
18034	0	0	1	1	0	300
18035	1	0	0	0	1	175
18036	1	0	0	1	1	225
18037	1	0	0	1	1	225
18038	1	1	0	1	0	300
18039	1	0	0	0	1	175
18040	1	0	0	0	1	175
18041	1	1	0	1	0	300
18042	1	0	0	0	1	175
18043	1	1	0	0	0	300
18044	1	1	0	1	0	300
18045	1	0	0	1	1	225
18046	0	0	1	0	0	300
18047	1	0	0	0	1	175
18048	1	0	0	1	1	225
18049	1	0	0	0	1	175
18050	1	0	0	1	1	225
18051	1	0	0	0	1	175
18052	1	0	0	0	1	175
18053	0	0	1	0	0	300
18054	1	1	0	1	0	300
18055	1	0	0	0	1	175
18056	0	0	1	0	0	300
18057	1	0	0	0	1	175
18058	1	1	0	1	0	300
18059	0	0	1	1	0	300
18060	1	0	0	0	1	175
18061	1	1	0	0	0	300
18062	1	0	0	0	1	175
18063	0	0	1	0	0	300
18064	1	0	0	0	1	175
18065	1	0	0	1	1	225
18066	1	1	0	1	0	300
18067	1	0	0	0	1	175
18068	1	0	0	0	1	175
18069	1	0	0	0	1	175
18070	1	0	0	0	1	175
18071	0	1	0	0	2	200
18072	1	0	0	1	1	225
18073	1	0	0	1	1	225
18074	1	0	0	0	1	175
18075	1	0	0	0	1	175
18076	1	0	0	0	1	175
18077	1	0	0	1	1	225
18078	1	0	0	0	1	175
18079	1	0	0	1	1	225
18080	1	0	0	1	1	225
18081	1	1	0	0	0	300
18082	0	0	1	0	0	300
18083	1	0	0	1	1	225
18084	1	0	0	1	1	225
18085	1	0	0	1	1	225
18086	1	0	0	0	1	175
18087	1	0	0	0	1	175
18088	1	0	0	0	1	175
18089	1	0	0	1	1	225
18090	1	0	0	0	1	175
18091	1	0	0	0	1	175
18092	1	1	0	1	0	300
18093	1	0	0	0	1	175
18094	1	0	0	0	1	175
18095	1	0	0	0	1	175
18096	1	0	0	1	1	225
18097	1	1	0	1	0	300
18098	1	0	0	1	1	225
18099	1	1	0	0	0	300
18100	1	0	0	0	1	175
18101	1	0	0	1	1	225
18102	1	0	0	0	1	175
18103	1	1	0	1	0	300
18104	1	0	0	1	1	225
18105	1	1	0	0	0	300
18106	1	0	0	1	1	225
18107	1	1	0	1	0	300
18108	0	1	0	1	2	125
18109	1	0	0	1	1	225
18110	1	0	0	0	1	175
18111	1	0	0	1	1	225
18112	0	0	1	0	0	300
18113	1	1	0	0	0	300
18114	0	0	1	1	0	300
18115	1	0	0	0	1	175
18116	1	0	0	1	1	225
18117	0	0	1	1	0	300
18118	1	0	0	1	1	225
18119	1	0	0	1	1	225
18120	1	1	0	0	0	300
18121	0	0	1	1	0	300
18122	1	0	0	1	1	225
18123	1	0	0	0	1	175
18124	1	0	0	0	1	175
18125	1	0	0	0	1	175
18126	1	1	0	0	0	300
18127	1	0	0	0	1	175
18128	1	0	0	0	1	175
18129	0	1	0	1	2	125
18130	1	0	0	0	1	175
18131	0	0	1	1	0	300
18132	0	0	1	0	0	300
18133	1	0	0	0	1	175
18134	0	1	0	1	2	125
18135	1	0	0	1	1	225
18136	1	0	0	1	1	225
18137	1	0	0	1	1	225
18138	0	1	0	0	2	200
18139	1	0	0	1	1	225
18140	1	0	0	1	1	225
18141	1	0	0	0	1	175
18142	1	0	0	1	1	225
18143	0	0	1	0	0	300
18144	1	0	0	1	1	225
18145	1	0	0	1	1	225
18146	1	0	0	1	1	225
18147	0	0	1	1	0	300
18148	1	1	0	1	0	300
18149	1	0	0	1	1	225
18150	1	0	0	1	1	225
18151	1	0	0	0	1	175
18152	1	0	0	0	1	175
18153	1	1	0	1	0	300
18154	1	0	0	1	1	225
18155	0	0	1	0	0	300
18156	1	1	0	1	0	300
18157	1	0	0	1	1	225
18158	1	0	0	1	1	225
18159	1	0	0	0	1	175
18160	0	0	1	1	0	300
18161	0	0	1	1	0	300
18162	1	0	0	1	1	225
18163	1	0	0	1	1	225
18164	1	0	0	0	1	175
18165	1	0	0	1	1	225
18166	1	0	0	0	1	175
18167	0	0	1	0	0	300
18168	1	0	0	1	1	225
18169	1	0	0	0	1	175
18170	1	1	0	1	0	300
18171	1	0	0	1	1	225
18172	0	0	1	0	0	300
18173	1	1	0	1	0	300
18174	1	0	0	1	1	225
18175	1	0	0	1	1	225
18176	1	0	0	1	1	225
18177	1	1	0	1	0	300
18178	1	0	0	0	1	175
18179	0	0	1	0	0	300
18180	1	0	0	0	1	175
18181	1	0	0	1	1	225
18182	1	0	0	0	1	175
18183	1	1	0	1	0	300
18184	1	0	0	0	1	175
18185	1	1	0	0	0	300
18186	0	1	0	1	2	125
18187	1	0	0	0	1	175
18188	1	0	0	0	1	175
18189	1	0	0	1	1	225
18190	1	0	0	0	1	175
18191	0	0	1	1	0	300
18192	1	1	0	0	0	300
18193	1	0	0	0	1	175
18194	1	0	0	0	1	175
18195	1	0	0	0	1	175
18196	1	0	0	0	1	175
18197	1	0	0	0	1	175
18198	1	0	0	1	1	225
18199	1	0	0	0	1	175
18200	1	0	0	1	1	225
18201	1	0	0	1	1	225
18202	1	1	0	1	0	300
18203	0	1	0	1	2	125
18204	1	0	0	0	1	175
18205	0	0	1	0	0	300
18206	1	0	0	0	1	175
18207	1	0	0	0	1	175
18208	0	0	1	1	0	300
18209	1	1	0	1	0	300
18210	1	0	0	1	1	225
18211	1	0	0	1	1	225
18212	1	0	0	0	1	175
18213	0	0	1	0	0	300
18214	1	0	0	1	1	225
18215	1	1	0	0	0	300
18216	1	0	0	0	1	175
18217	1	0	0	1	1	225
18218	1	0	0	1	1	225
18219	1	0	0	1	1	225
18220	1	1	0	1	0	300
18221	1	0	0	1	1	225
18222	1	0	0	1	1	225
18223	1	0	0	1	1	225
18224	1	1	0	0	0	300
18225	1	0	0	1	1	225
18226	1	0	0	0	1	175
18227	0	0	1	0	0	300
18228	1	0	0	0	1	175
18229	1	0	0	0	1	175
18230	1	0	0	0	1	175
18231	1	0	0	1	1	225
18232	1	0	0	0	1	175
18233	1	1	0	1	0	300
18234	0	0	1	0	0	300
18235	0	1	0	0	2	200
18236	1	0	0	0	1	175
18237	1	0	0	1	1	225
18238	1	1	0	1	0	300
18239	1	0	0	1	1	225
18240	1	0	0	1	1	225
18241	1	0	0	1	1	225
18242	1	0	0	0	1	175
18243	1	0	0	1	1	225
18244	1	0	0	0	1	175
18245	1	0	0	0	1	175
18246	1	0	0	0	1	175
18247	1	0	0	0	1	175
18248	0	0	1	0	0	300
18249	1	0	0	0	1	175
18250	0	0	1	1	0	300
18251	1	0	0	0	1	175
18252	1	0	0	0	1	175
18253	0	0	1	0	0	300
18254	1	0	0	0	1	175
18255	1	0	0	1	1	225
18256	1	0	0	1	1	225
18257	1	0	0	1	1	225
18258	1	1	0	0	0	300
18259	1	0	0	1	1	225
18260	1	0	0	0	1	175
18261	1	0	0	1	1	225
18262	1	0	0	1	1	225
18263	1	0	0	1	1	225
18264	1	1	0	1	0	300
18265	1	0	0	0	1	175
18266	1	0	0	0	1	175
18267	1	1	0	1	0	300
18268	1	1	0	0	0	300
18269	1	0	0	0	1	175
18270	1	0	0	1	1	225
18271	0	0	1	0	0	300
18272	1	0	0	1	1	225
18273	1	0	0	0	1	175
18274	0	1	0	1	2	125
18275	1	0	0	0	1	175
18276	1	0	0	1	1	225
18277	1	1	0	1	0	300
18278	1	0	0	0	1	175
18279	1	0	0	0	1	175
18280	1	1	0	1	0	300
18281	1	0	0	0	1	175
18282	1	0	0	1	1	225
18283	1	0	0	0	1	175
18284	1	1	0	1	0	300
18285	0	0	1	1	0	300
18286	1	0	0	1	1	225
18287	0	1	0	1	2	125
18288	1	0	0	0	1	175
18289	1	0	0	0	1	175
18290	1	0	0	0	1	175
18291	1	1	0	0	0	300
18292	1	0	0	0	1	175
18293	0	0	1	1	0	300
18294	1	0	0	1	1	225
18295	1	0	0	0	1	175
18296	1	0	0	1	1	225
18297	1	1	0	0	0	300
18298	1	0	0	0	1	175
18299	0	0	1	1	0	300
18300	0	0	1	1	0	300
18301	0	0	1	0	0	300
18302	0	0	1	0	0	300
18303	1	0	0	0	1	175
18304	1	0	0	1	1	225
18305	1	0	0	1	1	225
18306	1	0	0	1	1	225
18307	1	0	0	0	1	175
18308	1	0	0	0	1	175
18309	1	0	0	1	1	225
18310	1	1	0	1	0	300
18311	1	0	0	1	1	225
18312	1	0	0	0	1	175
18313	1	0	0	0	1	175
18314	1	0	0	0	1	175
18315	1	0	0	0	1	175
18316	1	0	0	0	1	175
18317	1	1	0	1	0	300
18318	0	0	1	1	0	300
18319	1	1	0	1	0	300
18320	0	0	1	0	0	300
18321	0	1	0	0	2	200
18322	1	0	0	0	1	175
18323	1	0	0	0	1	175
18324	1	1	0	0	0	300
18325	1	0	0	0	1	175
18326	1	0	0	1	1	225
18327	1	0	0	0	1	175
18328	1	0	0	0	1	175
18329	1	1	0	1	0	300
18330	0	0	1	0	0	300
18331	1	0	0	0	1	175
18332	1	0	0	1	1	225
18333	1	0	0	0	1	175
18334	1	0	0	1	1	225
18335	1	1	0	1	0	300
18336	1	0	0	0	1	175
18337	1	0	0	1	1	225
18338	0	0	1	1	0	300
18339	1	0	0	0	1	175
18340	1	0	0	1	1	225
18341	1	0	0	1	1	225
18342	1	1	0	1	0	300
18343	1	0	0	1	1	225
18344	1	0	0	0	1	175
18345	1	0	0	1	1	225
18346	1	0	0	1	1	225
18347	1	0	0	0	1	175
18348	1	0	0	0	1	175
18349	0	1	0	1	2	125
18350	1	0	0	0	1	175
18351	1	0	0	1	1	225
18352	1	0	0	1	1	225
18353	1	0	0	0	1	175
18354	1	0	0	1	1	225
18355	0	0	1	1	0	300
18356	1	0	0	0	1	175
18357	1	0	0	1	1	225
18358	1	1	0	0	0	300
18359	1	0	0	1	1	225
18360	1	0	0	1	1	225
18361	1	0	0	1	1	225
18362	1	0	0	1	1	225
18363	1	0	0	1	1	225
18364	1	0	0	1	1	225
18365	1	0	0	0	1	175
18366	0	0	1	1	0	300
18367	1	0	0	1	1	225
18368	1	0	0	0	1	175
18369	1	1	0	1	0	300
18370	1	0	0	1	1	225
18371	1	1	0	1	0	300
18372	1	0	0	1	1	225
18373	1	0	0	0	1	175
18374	1	0	0	1	1	225
18375	1	0	0	0	1	175
18376	1	1	0	1	0	300
18377	1	1	0	0	0	300
18378	0	0	1	0	0	300
18379	1	0	0	1	1	225
18380	1	0	0	1	1	225
18381	1	0	0	0	1	175
18382	0	0	1	0	0	300
18383	1	0	0	1	1	225
18384	1	0	0	0	1	175
18385	1	0	0	0	1	175
18386	1	1	0	1	0	300
18387	1	0	0	0	1	175
18388	0	0	1	0	0	300
18389	1	1	0	1	0	300
18390	1	0	0	1	1	225
18391	1	0	0	0	1	175
18392	1	1	0	1	0	300
18393	1	1	0	0	0	300
18394	0	0	1	0	0	300
18395	1	0	0	1	1	225
18396	1	0	0	0	1	175
18397	1	0	0	1	1	225
18398	1	1	0	0	0	300
18399	1	1	0	0	0	300
18400	1	1	0	0	0	300
18401	1	0	0	1	1	225
18402	1	0	0	0	1	175
18403	1	0	0	0	1	175
18404	1	0	0	1	1	225
18405	1	0	0	0	1	175
18406	1	0	0	0	1	175
18407	0	1	0	1	2	125
18408	1	0	0	0	1	175
18409	1	0	0	0	1	175
18410	0	0	1	0	0	300
18411	1	1	0	0	0	300
18412	1	0	0	1	1	225
18413	0	0	1	0	0	300
18414	1	1	0	1	0	300
18415	1	0	0	1	1	225
18416	0	0	1	0	0	300
18417	1	0	0	0	1	175
18418	1	0	0	0	1	175
18419	1	0	0	1	1	225
18420	1	0	0	1	1	225
18421	0	0	1	1	0	300
18422	1	0	0	0	1	175
18423	1	0	0	1	1	225
18424	0	0	1	1	0	300
18425	1	0	0	0	1	175
18426	0	1	0	1	2	125
18427	0	1	0	0	2	200
18428	1	1	0	1	0	300
18429	1	0	0	1	1	225
18430	1	0	0	1	1	225
18431	1	1	0	0	0	300
18432	1	0	0	1	1	225
18433	1	0	0	1	1	225
18434	1	0	0	1	1	225
18435	1	0	0	1	1	225
18436	1	0	0	1	1	225
18437	1	1	0	1	0	300
18438	1	0	0	1	1	225
18439	1	0	0	1	1	225
18440	1	0	0	1	1	225
18441	1	0	0	0	1	175
18442	1	0	0	1	1	225
18443	1	0	0	1	1	225
18444	1	0	0	0	1	175
18445	1	1	0	0	0	300
18446	1	0	0	0	1	175
18447	1	0	0	1	1	225
18448	1	1	0	0	0	300
18449	1	0	0	1	1	225
18450	1	0	0	1	1	225
18451	1	0	0	1	1	225
18452	1	0	0	0	1	175
18453	1	0	0	0	1	175
18454	1	1	0	1	0	300
18455	1	0	0	1	1	225
18456	1	0	0	1	1	225
18457	0	0	1	1	0	300
18458	1	0	0	1	1	225
18459	1	0	0	1	1	225
18460	1	0	0	0	1	175
18461	1	0	0	0	1	175
18462	1	0	0	0	1	175
18463	1	0	0	0	1	175
18464	1	0	0	0	1	175
18465	1	0	0	0	1	175
18466	1	0	0	1	1	225
18467	1	0	0	1	1	225
18468	1	0	0	0	1	175
18469	0	0	1	1	0	300
18470	0	1	0	1	2	125
18471	1	1	0	1	0	300
18472	1	0	0	1	1	225
18473	0	0	1	1	0	300
18474	0	0	1	1	0	300
18475	0	0	1	1	0	300
18476	1	0	0	0	1	175
18477	1	0	0	1	1	225
18478	1	0	0	1	1	225
18479	1	1	0	0	0	300
18480	0	0	1	0	0	300
18481	1	0	0	1	1	225
18482	1	0	0	0	1	175
18483	1	1	0	1	0	300
18484	0	0	1	0	0	300
18485	1	1	0	0	0	300
18486	1	0	0	0	1	175
18487	1	0	0	1	1	225
18488	1	1	0	1	0	300
18489	1	0	0	1	1	225
18490	1	1	0	1	0	300
18491	1	1	0	0	0	300
18492	1	1	0	0	0	300
18493	0	0	1	1	0	300
18494	1	0	0	0	1	175
18495	1	0	0	0	1	175
18496	0	0	1	0	0	300
18497	1	0	0	1	1	225
18498	1	0	0	0	1	175
18499	1	0	0	0	1	175
18500	1	0	0	0	1	175
18501	1	0	0	1	1	225
18502	1	0	0	0	1	175
18503	1	0	0	0	1	175
18504	1	0	0	1	1	225
18505	1	0	0	1	1	225
18506	1	0	0	0	1	175
18507	1	0	0	1	1	225
18508	1	0	0	1	1	225
18509	1	0	0	0	1	175
18510	1	0	0	1	1	225
18511	0	0	1	1	0	300
18512	1	1	0	1	0	300
18513	0	0	1	0	0	300
18514	1	0	0	1	1	225
18515	1	0	0	1	1	225
18516	1	0	0	0	1	175
18517	1	0	0	1	1	225
18518	1	0	0	1	1	225
18519	1	0	0	1	1	225
18520	1	0	0	0	1	175
18521	1	0	0	1	1	225
18522	1	0	0	1	1	225
18523	1	0	0	0	1	175
18524	1	0	0	1	1	225
18525	1	0	0	1	1	225
18526	1	0	0	0	1	175
18527	1	0	0	1	1	225
18528	1	0	0	1	1	225
18529	1	0	0	0	1	175
18530	1	1	0	0	0	300
18531	1	0	0	0	1	175
18532	1	0	0	1	1	225
18533	0	1	0	0	2	200
18534	1	0	0	0	1	175
18535	1	1	0	1	0	300
18536	0	1	0	1	2	125
18537	1	0	0	1	1	225
18538	0	0	1	0	0	300
18539	1	0	0	1	1	225
18540	1	0	0	0	1	175
18541	0	1	0	1	2	125
18542	1	0	0	0	1	175
18543	1	0	0	1	1	225
18544	1	0	0	1	1	225
18545	1	0	0	1	1	225
18546	1	0	0	1	1	225
18547	1	0	0	1	1	225
18548	1	0	0	1	1	225
18549	1	0	0	1	1	225
18550	1	0	0	1	1	225
18551	1	1	0	0	0	300
18552	0	0	1	1	0	300
18553	1	1	0	0	0	300
18554	1	0	0	0	1	175
18555	1	1	0	1	0	300
18556	1	0	0	0	1	175
18557	0	0	1	1	0	300
18558	1	0	0	0	1	175
18559	1	0	0	0	1	175
18560	1	0	0	0	1	175
18561	1	0	0	1	1	225
18562	1	0	0	1	1	225
18563	1	0	0	1	1	225
18564	1	0	0	1	1	225
18565	1	0	0	1	1	225
18566	1	0	0	0	1	175
18567	1	1	0	1	0	300
18568	1	1	0	1	0	300
18569	0	0	1	1	0	300
18570	1	0	0	0	1	175
18571	1	0	0	0	1	175
18572	0	1	0	1	2	125
18573	1	0	0	1	1	225
18574	1	1	0	1	0	300
18575	1	0	0	0	1	175
18576	1	0	0	1	1	225
18577	0	0	1	0	0	300
18578	1	0	0	1	1	225
18579	1	0	0	1	1	225
18580	1	1	0	0	0	300
18581	0	0	1	1	0	300
18582	0	0	1	0	0	300
18583	1	0	0	0	1	175
18584	1	0	0	0	1	175
18585	1	0	0	1	1	225
18586	1	0	0	1	1	225
18587	1	1	0	0	0	300
18588	1	0	0	1	1	225
18589	1	0	0	0	1	175
18590	1	0	0	0	1	175
18591	1	0	0	1	1	225
18592	1	0	0	0	1	175
18593	1	0	0	1	1	225
18594	1	0	0	1	1	225
18595	1	1	0	0	0	300
18596	1	0	0	1	1	225
18597	1	1	0	1	0	300
18598	1	1	0	1	0	300
18599	1	0	0	1	1	225
18600	0	1	0	1	2	125
18601	1	0	0	0	1	175
18602	1	0	0	1	1	225
18603	1	0	0	1	1	225
18604	0	0	1	1	0	300
18605	1	0	0	0	1	175
18606	0	0	1	1	0	300
18607	1	1	0	1	0	300
18608	0	0	1	0	0	300
18609	1	0	0	1	1	225
18610	1	0	0	0	1	175
18611	1	0	0	0	1	175
18612	1	0	0	1	1	225
18613	0	0	1	1	0	300
18614	1	0	0	0	1	175
18615	1	0	0	1	1	225
18616	1	1	0	0	0	300
18617	1	0	0	0	1	175
18618	0	0	1	1	0	300
18619	0	0	1	0	0	300
18620	1	0	0	0	1	175
18621	1	0	0	1	1	225
18622	1	1	0	1	0	300
18623	1	0	0	0	1	175
18624	1	0	0	1	1	225
18625	1	1	0	1	0	300
18626	1	0	0	1	1	225
18627	1	0	0	1	1	225
18628	0	0	1	1	0	300
18629	1	0	0	0	1	175
18630	1	0	0	0	1	175
18631	0	0	1	1	0	300
18632	1	0	0	1	1	225
18633	1	0	0	1	1	225
18634	0	0	1	1	0	300
18635	0	0	1	0	0	300
18636	1	0	0	0	1	175
18637	1	0	0	0	1	175
