 IDnum	Cloudy	Sprinkler	Rain	WetGrass
6439	1	1	1	1
6440	0	1	0	0
6441	1	0	1	1
6442	1	0	0	0
6443	1	0	1	1
6444	0	0	0	0
6445	0	0	0	0
6446	1	0	1	1
6447	1	1	1	1
6448	0	1	0	1
6449	0	1	0	1
6450	1	0	1	0
6451	1	0	1	1
6452	0	0	0	0
6453	0	0	1	1
6454	1	0	0	0
6455	1	0	1	1
6456	0	0	0	0
6457	0	0	0	0
6458	0	1	1	1
6459	1	0	1	1
6460	0	0	0	0
6461	1	0	1	0
6462	0	1	0	1
6463	0	1	0	1
6464	1	1	0	1
6465	0	0	1	1
6466	1	0	1	1
6467	1	0	0	0
6468	1	0	1	1
6469	1	1	1	1
6470	0	1	1	1
6471	1	0	1	1
6472	1	0	1	1
6473	1	0	1	1
6474	1	0	0	0
6475	0	0	0	0
6476	1	0	1	1
6477	1	0	1	1
6478	1	0	1	1
6479	0	1	1	1
6480	0	0	0	0
6481	0	1	1	1
6482	0	1	1	1
6483	1	0	1	1
6484	1	0	1	1
6485	0	1	0	1
6486	0	1	0	1
6487	0	1	1	1
6488	0	1	0	1
6489	1	0	1	1
6490	1	0	1	0
6491	0	0	0	0
6492	0	0	0	0
6493	0	1	0	1
6494	0	1	0	1
6495	1	0	1	1
6496	0	0	0	0
6497	1	0	1	1
6498	1	1	0	1
6499	1	0	1	1
6500	0	1	1	1
6501	1	0	1	1
6502	1	0	1	1
6503	1	0	1	1
6504	0	1	0	1
6505	1	0	1	1
6506	0	0	0	0
6507	0	0	0	0
6508	0	0	0	0
6509	1	0	1	1
6510	0	0	0	0
6511	0	0	0	0
6512	1	0	1	1
6513	0	1	0	1
6514	1	0	0	0
6515	0	1	0	1
6516	0	0	0	0
6517	1	0	0	0
6518	1	0	1	1
6519	0	0	1	1
6520	1	0	1	1
6521	1	0	0	0
6522	0	1	0	1
6523	1	0	0	0
6524	1	0	1	1
6525	0	1	1	1
6526	0	0	0	0
6527	1	0	0	0
6528	1	0	1	1
6529	1	0	0	0
6530	0	0	0	0
6531	1	0	1	1
6532	0	1	0	1
6533	0	1	0	1
6534	0	0	0	0
6535	1	0	0	0
6536	0	0	0	0
6537	1	0	0	0
6538	1	0	1	1
6539	1	0	0	0
6540	0	1	1	1
6541	1	0	1	1
6542	0	0	0	0
6543	0	1	0	1
6544	1	1	1	1
6545	0	1	0	0
6546	0	1	0	1
6547	0	0	0	0
6548	0	1	1	1
6549	1	0	1	1
6550	0	1	0	1
6551	0	1	0	1
6552	1	0	0	0
6553	1	1	0	1
6554	0	0	1	1
6555	1	0	1	1
6556	0	1	0	1
6557	0	1	0	1
6558	1	0	0	0
6559	0	1	0	1
6560	0	0	0	0
6561	1	0	1	1
6562	1	0	1	1
6563	0	1	0	1
6564	1	0	1	1
6565	0	0	0	0
6566	1	0	1	1
6567	0	0	0	0
6568	1	0	1	1
6569	1	0	1	1
6570	0	0	0	0
6571	1	0	0	0
6572	1	0	0	0
6573	1	0	0	0
6574	1	0	1	1
6575	1	0	0	0
6576	0	0	0	0
6577	0	0	0	0
6578	1	0	1	1
6579	1	0	1	1
6580	1	0	0	0
6581	0	1	0	1
6582	1	0	1	0
6583	1	0	0	0
6584	1	0	1	1
6585	1	0	1	1
6586	0	1	0	1
6587	1	0	1	1
6588	0	0	1	1
6589	1	0	1	1
6590	1	1	1	1
6591	1	0	1	0
6592	0	0	0	0
6593	0	1	0	1
6594	1	0	1	1
6595	1	0	1	1
6596	0	0	0	0
6597	0	1	0	1
6598	1	0	1	1
6599	1	0	1	1
6600	1	1	0	1
6601	1	0	1	1
6602	1	0	1	1
6603	1	0	1	1
6604	0	1	0	1
6605	0	0	0	0
6606	0	0	1	1
6607	0	1	0	0
6608	1	1	0	1
6609	0	0	1	1
6610	1	0	1	1
6611	0	0	0	0
6612	1	0	1	1
6613	0	1	1	1
6614	0	0	0	0
6615	1	1	1	1
6616	0	1	0	0
6617	0	0	0	0
6618	1	0	0	0
6619	1	0	1	1
6620	0	0	0	0
6621	1	0	1	1
6622	1	0	1	1
6623	1	0	0	0
6624	0	1	0	1
6625	0	1	1	1
6626	1	1	1	1
6627	0	1	0	1
6628	1	0	1	0
6629	0	1	0	1
6630	0	0	0	0
6631	1	0	1	1
6632	0	1	0	1
6633	0	0	0	0
6634	1	0	1	1
6635	1	0	1	1
6636	1	0	0	0
6637	1	0	1	1
6638	0	0	0	0
6639	1	0	1	1
6640	0	1	0	1
6641	0	0	0	0
6642	0	0	0	0
6643	0	0	0	0
6644	1	0	1	0
6645	1	1	1	1
6646	1	0	1	1
6647	0	0	1	1
6648	0	1	0	1
6649	1	0	1	1
6650	0	1	0	1
6651	0	0	0	0
6652	1	0	0	0
6653	0	1	1	1
6654	1	0	1	1
6655	1	1	1	1
6656	1	0	1	1
6657	1	0	0	0
6658	1	0	1	1
6659	1	0	0	0
6660	0	0	0	0
6661	1	0	0	0
6662	1	0	1	1
6663	1	0	1	1
6664	1	0	1	1
6665	0	1	0	1
6666	1	0	0	0
6667	1	0	0	0
6668	1	0	1	1
6669	1	0	1	0
6670	0	0	1	1
6671	1	0	0	0
6672	0	1	1	1
6673	0	1	0	1
6674	1	0	1	1
6675	1	0	1	1
6676	0	0	0	0
6677	1	0	1	0
6678	0	0	0	0
6679	1	0	1	1
6680	0	1	0	1
6681	0	0	0	0
6682	1	0	1	0
6683	0	0	0	0
6684	1	0	1	1
6685	0	0	1	0
6686	0	0	0	0
6687	1	0	1	0
6688	1	0	1	1
6689	1	0	1	1
6690	0	1	0	1
6691	0	1	0	0
6692	0	1	0	1
6693	0	0	0	0
6694	0	1	0	1
6695	0	0	0	0
6696	1	0	1	1
6697	0	0	1	1
6698	0	0	0	0
6699	1	0	1	1
6700	0	1	0	1
6701	1	0	0	0
6702	1	0	0	0
6703	1	0	1	0
6704	0	0	0	0
6705	1	0	1	1
6706	0	0	0	0
6707	1	0	0	0
6708	0	0	0	0
6709	0	1	0	1
6710	1	1	1	1
6711	1	1	0	1
6712	1	0	1	1
6713	0	0	0	0
6714	1	0	1	1
6715	1	0	1	1
6716	0	0	0	0
6717	0	0	0	0
6718	1	0	1	1
6719	0	0	0	0
6720	0	1	0	1
6721	0	0	0	0
6722	1	0	1	1
6723	1	0	0	0
6724	0	0	0	0
6725	0	0	0	0
6726	1	0	1	1
6727	0	1	1	1
6728	1	0	1	1
6729	1	0	1	1
6730	1	0	1	1
6731	0	1	0	1
6732	1	0	1	1
6733	0	1	0	1
6734	0	1	0	1
6735	1	0	1	1
6736	1	0	0	0
6737	0	0	0	0
6738	1	0	1	1
6739	1	0	1	1
6740	0	0	0	0
6741	0	0	1	0
6742	0	0	0	0
6743	0	0	1	1
6744	1	1	1	1
6745	1	0	1	1
6746	0	1	1	1
6747	0	1	0	1
6748	0	0	0	0
6749	1	0	1	1
6750	1	0	1	1
6751	1	0	0	0
6752	0	0	0	0
6753	1	0	0	0
6754	0	0	0	0
6755	0	0	0	0
6756	0	0	1	0
6757	0	1	0	1
6758	1	0	1	1
6759	1	0	0	0
6760	0	1	0	1
6761	1	0	1	1
6762	1	0	0	0
6763	1	0	1	1
6764	0	0	0	0
6765	0	0	0	0
6766	1	0	1	0
6767	0	0	1	1
6768	0	1	1	1
6769	1	0	1	1
6770	0	1	1	1
6771	0	1	0	1
6772	1	0	1	1
6773	1	0	0	0
6774	1	0	0	0
6775	1	0	1	1
6776	0	0	0	0
6777	0	1	1	1
6778	0	1	1	1
6779	0	1	0	1
6780	1	0	0	0
6781	1	1	1	1
6782	0	0	0	0
6783	1	0	1	1
6784	0	1	0	0
6785	1	0	1	1
6786	1	0	1	0
6787	0	1	0	0
6788	1	0	0	0
6789	1	0	1	1
6790	1	0	1	1
6791	1	0	1	1
6792	0	0	0	0
6793	1	0	1	1
6794	0	1	0	1
6795	0	0	0	0
6796	0	1	0	1
6797	0	0	0	0
6798	0	1	1	1
6799	1	0	1	1
6800	1	0	0	0
6801	1	1	1	1
6802	1	0	1	1
6803	0	0	0	0
6804	0	1	0	1
6805	1	0	1	1
6806	0	1	0	1
6807	0	1	1	1
6808	1	0	1	1
6809	0	1	0	1
6810	1	0	1	1
6811	1	0	1	1
6812	1	0	0	0
6813	1	0	1	1
6814	0	1	1	1
6815	1	0	1	1
6816	0	0	1	1
6817	0	0	0	0
6818	1	0	1	1
6819	1	0	0	0
6820	0	0	0	0
6821	1	0	1	1
6822	0	0	0	0
6823	0	0	0	0
6824	1	0	0	0
6825	0	1	1	1
6826	1	1	0	1
6827	0	0	0	0
6828	1	0	1	1
6829	1	0	1	1
6830	0	0	0	0
6831	1	0	0	0
6832	0	0	0	0
6833	0	1	0	0
6834	0	1	0	1
6835	1	0	1	1
6836	0	0	0	0
6837	1	0	1	1
6838	1	0	1	1
6839	0	1	0	1
6840	0	1	0	1
6841	0	1	0	1
6842	1	0	1	1
6843	0	1	0	0
6844	1	0	0	0
6845	0	0	0	0
6846	1	0	1	1
6847	1	0	0	0
6848	1	0	1	1
6849	1	0	1	1
6850	0	1	0	0
6851	1	0	0	0
6852	0	0	0	0
6853	0	0	0	0
6854	0	0	0	0
6855	1	0	1	0
6856	1	1	1	1
6857	0	1	0	1
6858	0	1	0	1
6859	0	0	1	1
6860	1	0	1	1
6861	0	1	0	1
6862	0	1	0	0
6863	1	0	1	0
6864	0	1	1	1
6865	1	0	1	1
6866	1	0	1	1
6867	1	0	1	1
6868	0	0	0	0
6869	0	0	0	0
6870	0	0	0	0
6871	0	0	1	1
6872	1	0	0	0
6873	1	1	0	1
6874	1	0	1	1
6875	0	0	0	0
6876	1	1	1	1
6877	1	0	1	1
6878	1	0	1	1
6879	0	0	1	1
6880	0	1	0	1
6881	1	0	0	0
6882	0	0	0	0
6883	1	0	0	0
6884	1	0	1	1
6885	0	1	1	1
6886	0	0	0	0
6887	1	0	1	1
6888	0	0	0	0
6889	0	1	1	1
6890	0	1	0	1
6891	1	0	1	1
6892	1	0	1	1
6893	1	0	0	0
6894	1	0	0	0
6895	1	1	1	1
6896	1	0	1	1
6897	0	1	1	1
6898	1	0	0	0
6899	0	1	0	1
6900	1	0	1	1
6901	1	0	0	0
6902	1	0	1	0
6903	0	1	0	1
6904	0	1	0	1
6905	1	0	1	1
6906	0	0	0	0
6907	0	1	0	1
6908	0	0	0	0
6909	1	0	1	1
6910	1	0	0	0
6911	0	1	0	1
6912	1	0	0	0
6913	1	0	0	0
6914	1	0	1	1
6915	0	0	0	0
6916	0	1	0	1
6917	1	0	1	1
6918	1	0	1	1
6919	0	0	1	1
6920	1	1	1	1
6921	1	0	1	1
6922	1	0	1	1
6923	1	0	1	1
6924	0	0	0	0
6925	1	0	1	1
6926	0	0	1	1
6927	1	0	1	1
6928	0	1	0	1
6929	0	1	0	1
6930	1	0	1	0
6931	1	0	1	1
6932	0	0	0	0
6933	1	0	0	0
6934	1	0	1	1
6935	0	0	0	0
6936	0	0	0	0
6937	0	1	0	0
6938	0	0	0	0
6939	1	0	1	1
6940	0	0	0	0
6941	1	1	1	1
6942	1	0	1	1
6943	0	1	0	1
6944	1	1	1	1
6945	0	1	0	1
6946	1	0	1	1
6947	0	0	0	0
6948	1	1	1	1
6949	0	1	0	1
6950	0	1	0	1
6951	0	0	0	0
6952	1	0	1	1
6953	0	0	0	0
6954	0	1	0	1
6955	1	0	1	1
6956	0	0	0	0
6957	1	0	1	1
6958	1	0	1	1
6959	1	1	1	1
6960	0	1	0	1
6961	0	0	1	0
6962	0	1	0	1
6963	1	0	1	1
6964	0	1	1	1
6965	1	0	1	0
6966	1	0	0	0
6967	0	0	1	1
6968	1	0	1	1
6969	0	0	1	0
6970	0	1	0	1
6971	0	1	0	1
6972	0	1	0	1
6973	1	1	1	1
6974	0	0	0	0
6975	0	0	0	0
6976	1	0	0	0
6977	0	0	0	0
6978	1	0	1	1
6979	1	0	0	0
6980	0	1	0	1
6981	0	0	0	0
6982	1	0	0	0
6983	1	0	1	1
6984	1	1	0	1
6985	0	1	0	1
6986	1	1	1	1
6987	1	0	1	1
6988	1	0	1	1
6989	1	0	1	1
6990	1	0	1	1
6991	0	1	0	1
6992	0	0	0	0
6993	1	0	1	1
6994	1	0	0	0
6995	1	0	1	1
6996	0	0	0	0
6997	1	0	0	0
6998	0	0	0	0
6999	1	0	0	0
7000	1	0	1	1
7001	0	0	0	0
7002	1	0	1	1
7003	1	0	0	0
7004	0	1	0	1
7005	1	0	1	1
7006	1	0	1	1
7007	0	1	0	1
7008	0	0	0	0
7009	1	0	1	1
7010	1	0	0	0
7011	1	0	0	0
7012	1	0	1	1
7013	0	1	0	1
7014	0	0	0	0
7015	1	0	1	1
7016	1	0	1	1
7017	1	0	0	0
7018	0	0	1	1
7019	0	1	0	1
7020	1	0	1	1
7021	0	1	0	1
7022	1	0	1	1
7023	1	0	0	0
7024	1	0	1	1
7025	1	0	1	1
7026	1	0	1	1
7027	1	0	1	1
7028	1	0	1	1
7029	0	1	1	1
7030	0	0	0	0
7031	0	0	0	0
7032	1	1	1	1
7033	0	1	0	1
7034	1	0	1	1
7035	0	1	1	1
7036	1	0	1	1
7037	1	1	1	1
7038	1	0	1	1
7039	0	1	0	1
7040	1	0	1	1
7041	0	0	1	0
7042	0	0	0	0
7043	1	0	0	0
7044	1	0	1	1
7045	1	0	1	1
7046	0	0	1	1
7047	1	0	0	0
7048	1	0	1	1
7049	0	1	1	1
7050	1	0	1	1
7051	0	0	0	0
7052	1	0	0	0
7053	0	1	0	1
7054	1	0	0	0
7055	0	0	0	0
7056	1	0	1	1
7057	0	0	1	1
7058	0	0	0	0
7059	1	0	1	1
7060	1	0	1	1
7061	0	1	0	1
7062	1	1	1	1
7063	1	0	0	0
7064	1	0	1	1
7065	0	1	0	1
7066	1	0	1	0
7067	1	0	1	1
7068	1	0	1	1
7069	1	0	0	0
7070	1	0	1	0
7071	1	0	1	1
7072	0	0	0	0
7073	1	0	1	1
7074	1	0	0	0
7075	0	1	1	1
7076	1	0	1	1
7077	0	1	0	1
7078	1	0	0	0
7079	1	0	1	1
7080	1	0	0	0
7081	0	0	0	0
7082	0	0	1	0
7083	0	1	0	1
7084	0	0	1	1
7085	1	0	1	1
7086	0	0	0	0
7087	0	1	0	1
7088	0	0	0	0
7089	0	1	0	0
7090	0	0	0	0
7091	1	0	1	0
7092	1	0	1	1
7093	0	0	0	0
7094	0	1	1	1
7095	1	1	1	1
7096	1	0	1	1
7097	0	1	0	1
7098	1	0	0	0
7099	0	0	0	0
7100	1	0	0	0
7101	0	0	0	0
7102	0	1	0	1
7103	1	0	0	0
7104	0	0	0	0
7105	1	0	0	0
7106	1	1	1	1
7107	1	0	1	1
7108	1	0	1	1
7109	0	1	0	1
7110	0	0	1	1
7111	1	0	1	1
7112	1	0	1	1
7113	1	0	1	1
7114	1	0	1	1
7115	0	1	1	1
7116	0	1	1	1
7117	1	0	1	1
7118	1	0	1	1
7119	0	0	0	0
7120	0	1	0	0
7121	1	0	0	0
7122	0	0	0	0
7123	0	0	1	1
7124	0	0	1	1
7125	1	0	0	0
7126	1	0	0	0
7127	0	0	0	0
7128	0	1	0	1
7129	0	1	0	1
7130	1	0	1	1
7131	1	0	0	0
7132	0	0	0	0
7133	1	0	1	0
7134	0	1	0	1
7135	1	0	1	1
7136	0	1	0	1
7137	1	0	1	1
7138	0	0	1	1
7139	1	0	1	1
7140	1	0	1	1
7141	1	0	1	1
7142	1	0	1	1
7143	0	1	0	0
7144	0	0	0	0
7145	1	0	1	1
7146	1	0	1	1
7147	1	1	1	1
7148	0	1	0	1
7149	1	1	1	1
7150	0	0	1	1
7151	1	0	1	1
7152	1	0	0	0
7153	0	0	0	0
7154	1	0	0	0
7155	0	0	1	1
7156	1	0	1	1
7157	1	0	1	1
7158	0	1	0	1
7159	0	1	0	0
7160	0	1	0	1
7161	1	0	1	1
7162	1	0	1	0
7163	1	0	1	1
7164	1	0	1	1
7165	1	1	1	1
7166	1	0	1	1
7167	0	0	0	0
7168	1	0	1	1
7169	1	0	1	1
7170	0	0	0	0
7171	0	1	0	1
7172	0	0	0	0
7173	0	0	0	0
7174	1	0	1	1
7175	0	0	0	0
7176	0	1	0	1
7177	1	0	1	1
7178	0	1	0	1
7179	1	0	1	1
7180	0	1	0	1
7181	0	0	0	0
7182	1	0	1	1
7183	0	0	0	0
7184	0	0	0	0
7185	0	0	1	1
7186	0	1	0	1
7187	0	0	0	0
7188	1	0	1	1
7189	1	0	1	1
7190	0	0	0	0
7191	0	0	0	0
7192	0	1	1	1
7193	0	0	0	0
7194	1	0	1	1
7195	1	0	1	1
7196	1	1	1	1
7197	1	0	1	1
7198	0	0	0	0
7199	0	0	0	0
7200	1	0	1	1
7201	1	0	1	1
7202	0	0	0	0
7203	0	0	0	0
7204	1	0	1	1
7205	1	0	1	0
7206	0	0	0	0
7207	0	1	1	1
7208	0	1	0	1
7209	1	0	1	1
7210	0	1	0	1
7211	1	1	0	1
7212	0	1	0	1
7213	0	1	0	1
7214	0	0	0	0
7215	1	0	0	0
7216	1	1	1	1
7217	0	0	0	0
7218	0	0	0	0
7219	1	0	1	1
7220	1	0	1	1
7221	0	0	0	0
7222	0	0	0	0
7223	1	0	0	0
7224	1	1	1	1
7225	1	0	1	1
7226	0	0	0	0
7227	1	0	0	0
7228	0	0	0	0
7229	0	0	0	0
7230	1	0	1	1
7231	0	1	0	1
7232	1	0	1	1
7233	0	0	0	0
7234	1	0	1	1
7235	0	1	0	1
7236	1	0	1	1
7237	1	0	1	1
7238	0	0	0	0
7239	0	1	0	1
7240	1	0	0	0
7241	0	0	0	0
7242	0	0	0	0
7243	1	0	1	1
7244	0	1	1	1
7245	0	1	0	1
7246	0	0	0	0
7247	1	0	1	1
7248	1	1	1	1
7249	0	1	0	1
7250	1	0	1	1
7251	0	0	0	0
7252	0	0	0	0
7253	1	0	1	0
7254	0	0	0	0
7255	1	0	1	1
7256	0	1	0	1
7257	1	0	1	1
7258	1	0	1	1
7259	1	0	1	1
7260	0	0	0	0
7261	0	0	0	0
7262	1	0	1	1
7263	0	0	1	1
7264	0	0	0	0
7265	1	0	0	0
7266	1	0	1	1
7267	1	0	0	0
7268	0	1	0	1
7269	1	0	1	1
7270	0	0	0	0
7271	1	0	1	0
7272	1	0	1	1
7273	0	1	0	0
7274	0	1	1	1
7275	1	0	1	1
7276	1	0	1	1
7277	1	0	0	0
7278	1	0	1	1
7279	0	1	0	1
7280	1	0	1	1
7281	0	0	0	0
7282	0	1	0	1
7283	1	0	1	0
7284	1	0	1	1
7285	1	0	1	1
7286	0	0	0	0
7287	1	0	1	1
7288	1	0	0	0
7289	0	0	0	0
7290	1	0	1	1
7291	0	0	0	0
7292	0	1	0	1
7293	0	1	0	1
7294	0	0	0	0
7295	1	1	1	1
7296	1	0	1	1
7297	1	0	1	1
7298	1	0	1	1
7299	1	0	1	1
7300	1	0	0	0
7301	0	0	0	0
7302	0	1	0	1
7303	0	1	0	1
7304	1	0	1	1
7305	0	0	0	0
7306	0	1	1	1
7307	0	1	0	1
7308	1	0	1	1
7309	0	1	0	1
7310	1	0	1	1
7311	1	0	1	1
7312	0	0	1	1
7313	0	0	0	0
7314	0	1	0	1
7315	1	0	1	1
7316	0	0	0	0
7317	1	0	1	1
7318	1	0	1	1
7319	1	0	1	1
7320	0	1	1	1
7321	0	0	0	0
7322	1	0	1	1
7323	0	1	1	1
7324	1	1	1	1
7325	1	0	1	1
7326	1	0	1	1
7327	1	0	1	1
7328	1	0	1	1
7329	1	0	1	0
7330	0	0	0	0
7331	0	1	1	1
7332	0	1	0	0
7333	1	0	1	0
7334	1	0	1	1
7335	1	0	1	1
7336	1	0	1	1
7337	0	1	0	0
7338	1	0	1	0
7339	1	0	0	0
7340	0	1	0	1
7341	0	0	0	0
7342	0	1	0	1
7343	1	0	0	0
7344	0	0	0	0
7345	1	1	1	1
7346	0	0	0	0
7347	1	0	1	1
7348	0	1	0	1
7349	1	0	1	1
7350	0	0	0	0
7351	1	1	1	1
7352	1	0	0	0
7353	1	0	1	1
7354	1	0	1	1
7355	0	1	0	1
7356	0	0	1	0
7357	1	0	1	1
7358	0	0	0	0
7359	1	0	1	1
7360	1	0	0	0
7361	1	0	1	1
7362	0	1	0	1
7363	0	1	0	0
7364	0	0	0	0
7365	1	0	1	1
7366	0	0	1	1
7367	0	0	0	0
7368	1	1	1	1
7369	0	0	0	0
7370	0	0	1	1
7371	1	0	0	0
7372	1	0	1	0
7373	0	0	0	0
7374	1	0	1	1
7375	0	0	0	0
7376	1	0	1	1
7377	0	0	0	0
7378	1	0	1	0
7379	0	1	0	1
7380	0	0	0	0
7381	0	1	0	1
7382	0	1	1	0
7383	1	0	0	0
7384	0	0	0	0
7385	1	0	1	0
7386	1	0	1	1
7387	1	0	0	0
7388	1	0	0	0
7389	0	0	0	0
7390	1	0	1	1
7391	0	0	0	0
7392	1	0	1	1
7393	1	0	1	1
7394	0	1	0	1
7395	1	0	1	1
7396	0	1	0	0
7397	1	0	1	1
7398	0	1	0	1
7399	1	0	1	1
7400	1	1	1	1
7401	1	0	1	1
7402	0	1	0	0
7403	1	0	1	1
7404	0	1	1	1
7405	0	0	0	0
7406	0	1	0	1
7407	1	1	1	1
7408	0	1	0	1
7409	1	0	1	1
7410	0	0	0	0
7411	1	0	1	1
7412	1	0	0	0
7413	1	0	1	1
7414	0	0	0	0
7415	1	0	1	0
7416	0	1	0	1
7417	0	0	0	0
7418	1	0	1	1
7419	1	1	1	1
7420	0	1	0	1
7421	0	1	0	1
7422	0	1	0	1
7423	0	0	0	0
7424	1	1	1	1
7425	0	0	1	1
7426	0	1	0	1
7427	1	0	1	1
7428	0	0	0	0
7429	1	0	1	1
7430	0	0	0	0
7431	1	0	1	1
7432	0	0	0	0
7433	1	0	0	0
7434	0	0	0	0
7435	0	0	0	0
7436	1	0	1	1
7437	1	0	0	0
7438	1	0	1	1
7439	1	0	0	0
7440	1	0	1	1
7441	0	0	0	0
7442	1	1	1	1
7443	0	0	0	0
7444	0	0	0	0
7445	0	1	0	1
7446	1	0	0	0
7447	1	0	0	0
7448	0	0	0	0
7449	1	0	1	1
7450	1	0	1	1
7451	0	0	0	0
7452	0	1	0	1
7453	0	1	0	0
7454	0	1	0	1
7455	0	0	0	0
7456	0	1	0	1
7457	0	0	0	0
7458	0	1	0	1
7459	0	0	0	0
7460	0	0	0	0
7461	1	0	1	0
7462	0	0	0	0
7463	0	0	1	1
7464	0	1	0	1
7465	1	0	1	1
7466	1	0	1	1
7467	1	0	1	1
7468	0	1	0	1
7469	0	1	1	1
7470	0	0	1	1
7471	0	1	0	1
7472	1	0	1	1
7473	0	1	0	1
7474	0	1	0	1
7475	0	0	0	0
7476	1	1	1	1
7477	1	0	1	0
7478	1	0	1	0
7479	0	1	1	1
7480	0	1	1	1
7481	0	0	0	0
7482	0	0	0	0
7483	1	1	1	1
7484	1	0	1	0
7485	1	0	1	1
7486	1	0	1	1
7487	0	1	0	1
7488	1	0	1	1
7489	1	0	0	0
7490	0	0	0	0
7491	0	0	0	0
7492	0	1	1	1
7493	1	0	0	0
7494	1	0	1	1
7495	1	0	1	1
7496	0	0	0	0
7497	0	1	1	1
7498	1	0	1	1
7499	1	0	1	1
7500	1	0	0	0
7501	0	1	0	0
7502	0	1	0	1
7503	1	0	1	1
7504	1	0	1	1
7505	0	1	0	1
7506	1	0	0	0
7507	0	1	0	1
7508	1	1	1	1
7509	1	0	1	1
7510	1	1	1	1
7511	0	1	0	1
7512	1	0	1	1
7513	1	1	1	1
7514	0	0	0	0
7515	1	0	1	0
7516	0	1	0	0
7517	1	0	1	1
7518	0	1	0	1
7519	0	0	0	0
7520	1	0	1	1
7521	1	0	0	0
7522	0	0	0	0
7523	1	0	1	1
7524	1	0	0	0
7525	1	0	1	1
7526	1	0	1	1
7527	0	1	0	0
7528	0	0	0	0
7529	1	0	0	0
7530	0	1	0	0
7531	1	0	1	1
7532	1	0	1	1
7533	0	0	0	0
7534	1	0	1	1
7535	0	1	0	0
7536	1	0	1	1
7537	0	0	0	0
7538	0	0	0	0
7539	1	0	1	1
7540	0	0	0	0
7541	0	0	0	0
7542	1	0	1	1
7543	1	1	1	1
7544	1	0	1	1
7545	0	0	0	0
7546	1	0	1	1
7547	0	1	0	0
7548	0	1	0	1
7549	0	1	0	1
7550	1	0	1	1
7551	1	0	1	1
7552	1	0	1	1
7553	1	0	1	1
7554	1	0	0	0
7555	1	1	1	1
7556	1	0	1	1
7557	1	1	1	1
7558	1	0	1	1
7559	0	1	0	1
7560	0	1	0	1
7561	1	0	1	0
7562	0	0	0	0
7563	1	0	1	1
7564	1	0	1	1
7565	0	1	0	1
7566	1	0	1	0
7567	1	0	1	1
7568	1	0	1	1
7569	1	0	0	0
7570	1	0	0	0
7571	0	0	0	0
7572	0	1	0	1
7573	0	0	0	0
7574	1	0	1	1
7575	1	0	1	1
7576	0	1	0	1
7577	0	1	0	1
7578	1	0	1	0
7579	0	1	0	1
7580	1	0	1	0
7581	0	1	0	1
7582	1	0	1	1
7583	0	1	0	1
7584	0	1	0	1
7585	0	0	0	0
7586	1	0	1	0
7587	1	0	1	1
7588	1	0	1	1
7589	1	0	1	1
7590	0	1	0	0
7591	0	0	0	0
7592	1	0	1	1
7593	0	1	0	1
7594	1	0	1	1
7595	0	1	0	1
7596	1	1	1	1
7597	1	1	1	1
7598	1	0	1	1
7599	1	0	1	1
7600	0	0	0	0
7601	1	0	1	1
7602	0	0	1	1
7603	0	0	0	0
7604	1	0	1	1
7605	0	0	0	0
7606	1	0	1	1
7607	1	0	1	1
7608	1	1	1	1
7609	1	0	0	0
7610	0	1	0	1
7611	0	1	0	1
7612	0	1	0	1
7613	1	0	0	0
7614	1	1	1	1
7615	0	1	1	1
7616	1	0	1	1
7617	1	0	1	1
7618	0	1	0	0
7619	0	0	1	1
7620	0	0	0	0
7621	0	0	0	0
7622	0	1	0	1
7623	0	0	0	0
7624	1	0	1	1
7625	1	0	1	1
7626	1	0	1	0
7627	1	0	1	1
7628	0	0	0	0
7629	1	0	0	0
7630	1	0	1	1
7631	0	1	0	1
7632	0	1	0	1
7633	0	0	0	0
7634	0	0	0	0
7635	1	0	1	1
7636	0	0	0	0
7637	1	0	1	1
7638	0	0	0	0
7639	1	0	1	1
7640	0	1	0	1
7641	1	0	1	0
7642	1	0	1	1
7643	0	1	0	1
7644	1	0	1	0
7645	1	0	1	1
7646	1	0	1	1
7647	0	0	1	1
7648	0	1	0	1
7649	0	0	0	0
7650	0	0	0	0
7651	0	0	0	0
7652	1	0	1	1
7653	1	0	0	0
7654	1	1	1	1
7655	1	0	0	0
7656	1	0	1	1
7657	0	0	0	0
7658	0	0	0	0
7659	1	0	1	1
7660	1	0	1	1
7661	1	0	0	0
7662	1	0	0	0
7663	1	1	1	1
7664	1	0	1	1
7665	1	0	0	0
7666	0	1	0	1
7667	0	1	0	1
7668	1	0	1	0
7669	0	0	0	0
7670	1	0	1	1
7671	1	0	0	0
7672	1	0	1	1
7673	0	0	0	0
7674	0	0	0	0
7675	0	1	0	1
7676	0	1	1	1
7677	0	0	0	0
7678	0	0	0	0
7679	1	0	1	1
7680	0	1	0	1
7681	0	0	0	0
7682	0	0	0	0
7683	1	1	1	1
7684	1	0	1	0
7685	1	0	0	0
7686	0	1	0	0
7687	0	0	0	0
7688	0	1	0	1
7689	0	0	0	0
7690	1	0	1	1
7691	0	1	0	1
7692	1	0	0	0
7693	1	1	1	1
7694	0	1	0	1
7695	1	0	1	1
7696	0	0	0	0
7697	0	1	1	1
7698	0	1	1	1
7699	0	1	0	1
7700	0	0	0	0
7701	0	1	0	1
7702	1	0	1	1
7703	1	0	1	1
7704	0	0	0	0
7705	0	1	0	1
7706	1	0	1	1
7707	0	0	1	1
7708	1	0	1	1
