ids	Export_Decision	Economical_State	Profit
9245	1	1	900500
9246	1	2	1694500
9247	0	1	-711000
9248	2	2	1425000
9249	2	2	1425000
9250	0	0	2726000
9251	0	0	2726000
9252	0	2	1870000
9253	1	1	900500
9254	0	1	-711000
9255	0	0	2726000
9256	0	0	2726000
9257	1	0	2357000
9258	0	2	1870000
9259	1	1	900500
9260	2	1	766000
9261	2	0	210000
9262	0	0	2726000
9263	2	0	210000
9264	0	1	-711000
9265	0	1	-711000
9266	1	0	2357000
9267	0	1	-711000
9268	0	1	-711000
9269	0	0	2726000
9270	2	1	766000
9271	1	2	1694500
9272	2	1	766000
9273	2	1	766000
9274	2	1	766000
9275	0	0	2726000
9276	0	0	2726000
9277	1	2	1694500
9278	1	0	2357000
9279	2	2	1425000
9280	1	1	900500
9281	0	2	1870000
9282	0	2	1870000
9283	1	1	900500
9284	0	1	-711000
9285	2	0	210000
9286	1	0	2357000
9287	2	2	1425000
9288	1	0	2357000
9289	1	0	2357000
9290	2	0	210000
9291	1	2	1694500
9292	1	1	900500
9293	1	2	1694500
9294	0	0	2726000
9295	2	2	1425000
9296	0	1	-711000
9297	1	2	1694500
9298	1	1	900500
9299	1	2	1694500
9300	0	0	2726000
9301	0	2	1870000
9302	1	2	1694500
9303	0	0	2726000
9304	2	0	210000
9305	2	2	1425000
9306	1	2	1694500
9307	2	0	210000
9308	2	0	210000
9309	0	2	1870000
9310	1	2	1694500
9311	1	0	2357000
9312	2	0	210000
9313	2	0	210000
9314	2	1	766000
9315	0	0	2726000
9316	0	2	1870000
9317	0	2	1870000
9318	1	0	2357000
9319	2	0	210000
9320	1	0	2357000
9321	2	2	1425000
9322	1	0	2357000
9323	0	2	1870000
9324	0	1	-711000
9325	0	2	1870000
9326	0	0	2726000
9327	2	2	1425000
9328	2	0	210000
9329	1	2	1694500
9330	1	2	1694500
9331	1	0	2357000
9332	1	0	2357000
9333	1	2	1694500
9334	1	2	1694500
9335	1	2	1694500
9336	0	2	1870000
9337	2	1	766000
9338	2	1	766000
9339	1	0	2357000
9340	1	1	900500
9341	2	1	766000
9342	0	0	2726000
9343	2	0	210000
9344	2	1	766000
9345	2	0	210000
9346	1	2	1694500
9347	1	2	1694500
9348	1	2	1694500
9349	1	0	2357000
9350	1	2	1694500
9351	0	1	-711000
9352	0	2	1870000
9353	1	2	1694500
9354	2	2	1425000
9355	2	2	1425000
9356	1	0	2357000
9357	1	1	900500
9358	2	1	766000
9359	1	1	900500
9360	2	1	766000
9361	2	1	766000
9362	0	0	2726000
9363	2	2	1425000
9364	2	2	1425000
9365	1	2	1694500
9366	2	1	766000
9367	1	0	2357000
9368	1	0	2357000
9369	2	2	1425000
9370	2	2	1425000
9371	0	2	1870000
9372	2	0	210000
9373	0	1	-711000
9374	2	1	766000
9375	2	1	766000
9376	2	1	766000
9377	2	2	1425000
9378	0	0	2726000
9379	1	1	900500
9380	2	2	1425000
9381	2	2	1425000
9382	2	0	210000
9383	2	2	1425000
9384	1	2	1694500
9385	2	2	1425000
9386	2	0	210000
9387	2	2	1425000
9388	2	2	1425000
9389	0	1	-711000
9390	0	0	2726000
9391	1	1	900500
9392	0	2	1870000
9393	2	2	1425000
9394	1	2	1694500
9395	0	0	2726000
9396	2	0	210000
9397	1	1	900500
9398	1	1	900500
9399	2	2	1425000
9400	1	1	900500
9401	1	0	2357000
9402	0	1	-711000
9403	0	0	2726000
9404	0	0	2726000
9405	0	2	1870000
9406	1	1	900500
9407	0	1	-711000
9408	0	1	-711000
9409	2	0	210000
9410	0	1	-711000
9411	2	2	1425000
9412	2	1	766000
9413	1	0	2357000
9414	1	2	1694500
9415	2	1	766000
9416	0	0	2726000
9417	2	1	766000
9418	2	0	210000
9419	1	2	1694500
9420	1	0	2357000
9421	1	1	900500
9422	2	1	766000
9423	0	2	1870000
9424	2	0	210000
9425	2	2	1425000
9426	2	1	766000
9427	0	1	-711000
9428	0	2	1870000
9429	1	0	2357000
9430	0	2	1870000
9431	2	1	766000
9432	1	0	2357000
9433	0	0	2726000
9434	1	2	1694500
9435	2	1	766000
9436	0	0	2726000
9437	0	1	-711000
9438	2	0	210000
9439	1	1	900500
9440	0	0	2726000
9441	0	1	-711000
9442	2	2	1425000
9443	2	1	766000
9444	0	0	2726000
9445	1	2	1694500
9446	2	2	1425000
9447	2	0	210000
9448	0	0	2726000
9449	1	2	1694500
9450	0	1	-711000
9451	2	1	766000
9452	2	0	210000
9453	0	2	1870000
9454	1	1	900500
9455	0	1	-711000
9456	2	0	210000
9457	0	1	-711000
9458	0	2	1870000
9459	0	0	2726000
9460	0	0	2726000
9461	0	0	2726000
9462	1	2	1694500
9463	1	2	1694500
9464	1	1	900500
9465	1	2	1694500
9466	2	0	210000
9467	1	0	2357000
9468	2	2	1425000
9469	0	1	-711000
9470	0	2	1870000
9471	0	1	-711000
9472	0	0	2726000
9473	0	2	1870000
9474	1	0	2357000
9475	0	2	1870000
9476	2	1	766000
9477	0	2	1870000
9478	1	1	900500
9479	0	0	2726000
9480	1	2	1694500
9481	1	1	900500
9482	1	2	1694500
9483	1	0	2357000
9484	2	2	1425000
9485	2	1	766000
9486	2	2	1425000
9487	1	1	900500
9488	1	1	900500
9489	2	0	210000
9490	1	0	2357000
9491	2	0	210000
9492	2	0	210000
9493	0	2	1870000
9494	2	1	766000
9495	2	2	1425000
9496	1	2	1694500
9497	0	0	2726000
9498	2	2	1425000
9499	1	2	1694500
9500	1	0	2357000
9501	0	2	1870000
9502	1	0	2357000
9503	1	1	900500
9504	1	0	2357000
9505	1	1	900500
9506	0	1	-711000
9507	1	1	900500
9508	0	0	2726000
9509	2	0	210000
9510	2	2	1425000
9511	2	1	766000
9512	2	0	210000
9513	0	0	2726000
9514	0	2	1870000
9515	1	1	900500
9516	2	2	1425000
9517	0	1	-711000
9518	0	2	1870000
9519	0	0	2726000
9520	1	2	1694500
9521	0	0	2726000
9522	2	0	210000
9523	2	1	766000
9524	0	0	2726000
9525	0	1	-711000
9526	2	2	1425000
9527	1	1	900500
9528	0	1	-711000
9529	1	1	900500
9530	1	1	900500
9531	1	1	900500
9532	2	0	210000
9533	1	1	900500
9534	1	0	2357000
9535	0	0	2726000
9536	2	0	210000
9537	0	0	2726000
9538	1	0	2357000
9539	1	1	900500
9540	1	2	1694500
9541	0	0	2726000
9542	2	0	210000
9543	2	1	766000
9544	0	0	2726000
9545	2	0	210000
9546	0	2	1870000
9547	0	0	2726000
9548	2	2	1425000
9549	1	1	900500
9550	0	1	-711000
9551	2	1	766000
9552	1	2	1694500
9553	0	1	-711000
9554	0	0	2726000
9555	2	2	1425000
9556	0	1	-711000
9557	1	2	1694500
9558	2	2	1425000
9559	0	2	1870000
9560	0	0	2726000
9561	2	1	766000
9562	2	1	766000
9563	1	1	900500
9564	1	1	900500
9565	2	0	210000
9566	2	0	210000
9567	1	2	1694500
9568	2	0	210000
9569	0	2	1870000
9570	1	0	2357000
9571	0	0	2726000
9572	0	0	2726000
9573	0	2	1870000
9574	2	2	1425000
9575	0	2	1870000
9576	0	0	2726000
9577	0	0	2726000
9578	0	2	1870000
9579	0	1	-711000
9580	2	2	1425000
9581	2	2	1425000
9582	0	2	1870000
9583	1	1	900500
9584	2	0	210000
9585	2	0	210000
9586	1	2	1694500
9587	0	0	2726000
9588	0	2	1870000
9589	1	2	1694500
9590	1	1	900500
9591	1	2	1694500
9592	2	2	1425000
9593	0	2	1870000
9594	2	0	210000
9595	1	2	1694500
9596	2	2	1425000
9597	0	2	1870000
9598	0	2	1870000
9599	2	1	766000
9600	0	0	2726000
9601	2	0	210000
9602	0	1	-711000
9603	0	0	2726000
9604	2	0	210000
9605	0	0	2726000
9606	0	1	-711000
9607	1	1	900500
9608	1	2	1694500
9609	1	1	900500
9610	0	2	1870000
9611	0	0	2726000
9612	1	0	2357000
9613	0	2	1870000
9614	2	0	210000
9615	0	0	2726000
9616	0	0	2726000
9617	1	0	2357000
9618	0	1	-711000
9619	1	2	1694500
9620	0	2	1870000
9621	1	0	2357000
9622	0	0	2726000
9623	0	1	-711000
9624	2	0	210000
9625	2	0	210000
9626	2	0	210000
9627	0	0	2726000
9628	0	2	1870000
9629	2	1	766000
9630	2	1	766000
9631	1	2	1694500
9632	2	2	1425000
9633	2	0	210000
9634	2	2	1425000
9635	2	2	1425000
9636	1	0	2357000
9637	2	1	766000
9638	1	1	900500
9639	2	1	766000
9640	0	2	1870000
9641	0	0	2726000
9642	2	1	766000
9643	2	1	766000
9644	0	0	2726000
9645	0	2	1870000
9646	1	0	2357000
9647	2	1	766000
9648	2	0	210000
9649	1	0	2357000
9650	2	0	210000
9651	0	2	1870000
9652	2	1	766000
9653	1	1	900500
9654	2	0	210000
9655	0	2	1870000
9656	1	2	1694500
9657	2	2	1425000
9658	0	1	-711000
9659	1	2	1694500
9660	2	0	210000
9661	2	0	210000
9662	1	2	1694500
9663	0	2	1870000
9664	2	2	1425000
9665	0	2	1870000
9666	0	0	2726000
9667	2	0	210000
9668	0	1	-711000
9669	1	1	900500
9670	0	0	2726000
9671	2	2	1425000
9672	2	0	210000
9673	2	2	1425000
9674	0	0	2726000
9675	2	0	210000
9676	2	0	210000
9677	0	0	2726000
9678	0	0	2726000
9679	1	1	900500
9680	1	2	1694500
9681	1	1	900500
9682	0	1	-711000
9683	1	0	2357000
9684	1	2	1694500
9685	2	0	210000
9686	1	0	2357000
9687	0	0	2726000
9688	1	0	2357000
9689	0	0	2726000
9690	1	1	900500
9691	0	1	-711000
9692	0	2	1870000
9693	1	0	2357000
9694	1	0	2357000
9695	2	2	1425000
9696	2	0	210000
9697	0	1	-711000
9698	1	0	2357000
9699	0	0	2726000
9700	2	0	210000
9701	0	0	2726000
9702	2	0	210000
9703	2	0	210000
9704	2	0	210000
9705	2	2	1425000
9706	1	0	2357000
9707	0	2	1870000
9708	2	0	210000
9709	2	0	210000
9710	2	2	1425000
9711	0	2	1870000
9712	1	1	900500
9713	1	0	2357000
9714	1	0	2357000
9715	1	2	1694500
9716	2	0	210000
9717	0	1	-711000
9718	2	1	766000
9719	1	1	900500
9720	1	0	2357000
9721	1	1	900500
9722	2	0	210000
9723	2	0	210000
9724	2	0	210000
9725	1	2	1694500
9726	2	1	766000
9727	1	2	1694500
9728	1	0	2357000
9729	0	0	2726000
9730	0	0	2726000
9731	0	0	2726000
9732	2	0	210000
9733	1	1	900500
9734	2	1	766000
9735	0	1	-711000
9736	0	0	2726000
9737	1	2	1694500
9738	2	1	766000
9739	0	2	1870000
9740	0	1	-711000
9741	0	0	2726000
9742	2	0	210000
9743	0	2	1870000
9744	0	0	2726000
9745	0	1	-711000
9746	2	0	210000
9747	1	1	900500
9748	2	1	766000
9749	1	1	900500
9750	2	0	210000
9751	2	2	1425000
9752	0	2	1870000
9753	2	2	1425000
9754	0	2	1870000
9755	2	1	766000
9756	1	1	900500
9757	0	2	1870000
9758	1	1	900500
9759	2	2	1425000
9760	1	0	2357000
9761	2	0	210000
9762	2	1	766000
9763	2	1	766000
9764	2	1	766000
9765	2	0	210000
9766	0	0	2726000
9767	1	0	2357000
9768	1	2	1694500
9769	1	2	1694500
9770	2	2	1425000
9771	0	1	-711000
9772	1	2	1694500
9773	1	0	2357000
9774	0	0	2726000
9775	0	2	1870000
9776	1	1	900500
9777	1	1	900500
9778	2	0	210000
9779	0	1	-711000
9780	2	2	1425000
9781	1	1	900500
9782	0	2	1870000
9783	0	0	2726000
9784	0	0	2726000
9785	0	0	2726000
9786	0	0	2726000
9787	2	1	766000
9788	1	0	2357000
9789	2	1	766000
9790	1	2	1694500
9791	0	2	1870000
9792	2	0	210000
9793	2	0	210000
9794	2	0	210000
9795	1	0	2357000
9796	0	0	2726000
9797	0	2	1870000
9798	1	0	2357000
9799	2	1	766000
9800	0	2	1870000
9801	2	0	210000
9802	1	0	2357000
9803	2	0	210000
9804	2	1	766000
9805	0	0	2726000
9806	1	0	2357000
9807	0	2	1870000
9808	2	0	210000
9809	2	2	1425000
9810	1	1	900500
9811	0	1	-711000
9812	2	0	210000
9813	0	0	2726000
9814	0	2	1870000
9815	1	0	2357000
9816	1	2	1694500
9817	0	2	1870000
9818	2	1	766000
9819	1	2	1694500
9820	1	2	1694500
9821	2	2	1425000
9822	2	1	766000
9823	1	2	1694500
9824	1	0	2357000
9825	2	1	766000
9826	1	0	2357000
9827	2	0	210000
9828	2	0	210000
9829	0	0	2726000
9830	1	2	1694500
9831	0	2	1870000
9832	0	0	2726000
9833	1	0	2357000
9834	0	1	-711000
9835	2	0	210000
9836	1	2	1694500
9837	1	1	900500
9838	1	1	900500
9839	2	1	766000
9840	0	0	2726000
9841	2	0	210000
9842	0	2	1870000
9843	2	1	766000
9844	1	0	2357000
9845	1	1	900500
9846	1	2	1694500
9847	1	0	2357000
9848	2	0	210000
9849	1	0	2357000
9850	2	1	766000
9851	1	0	2357000
9852	0	1	-711000
9853	2	1	766000
9854	0	2	1870000
9855	0	0	2726000
9856	1	0	2357000
9857	2	1	766000
9858	0	2	1870000
9859	1	2	1694500
9860	2	0	210000
9861	2	2	1425000
9862	2	2	1425000
9863	2	0	210000
9864	2	2	1425000
9865	2	1	766000
9866	1	2	1694500
9867	2	0	210000
9868	0	0	2726000
9869	1	0	2357000
9870	2	2	1425000
9871	0	1	-711000
9872	0	0	2726000
9873	1	0	2357000
9874	2	0	210000
9875	0	1	-711000
9876	0	0	2726000
9877	2	2	1425000
9878	1	2	1694500
9879	1	0	2357000
9880	0	1	-711000
9881	0	1	-711000
9882	1	2	1694500
9883	1	1	900500
9884	2	1	766000
9885	0	2	1870000
9886	1	0	2357000
9887	1	0	2357000
9888	0	2	1870000
9889	2	0	210000
9890	2	1	766000
9891	0	1	-711000
9892	0	2	1870000
9893	2	0	210000
9894	0	0	2726000
9895	1	0	2357000
9896	1	1	900500
9897	0	1	-711000
9898	1	0	2357000
9899	2	1	766000
9900	2	0	210000
9901	2	0	210000
9902	1	1	900500
9903	0	0	2726000
9904	2	0	210000
9905	1	0	2357000
9906	1	0	2357000
9907	1	2	1694500
9908	0	2	1870000
9909	2	1	766000
9910	1	0	2357000
9911	2	0	210000
9912	0	1	-711000
9913	0	1	-711000
9914	1	2	1694500
9915	2	1	766000
9916	1	1	900500
9917	2	2	1425000
9918	0	1	-711000
9919	0	0	2726000
9920	1	2	1694500
9921	0	1	-711000
9922	2	0	210000
9923	1	2	1694500
9924	0	2	1870000
9925	0	0	2726000
9926	1	0	2357000
9927	1	1	900500
9928	2	0	210000
9929	1	0	2357000
9930	0	0	2726000
9931	2	0	210000
9932	0	2	1870000
9933	1	2	1694500
9934	2	2	1425000
9935	1	1	900500
9936	1	1	900500
9937	2	2	1425000
9938	2	0	210000
9939	0	2	1870000
9940	0	0	2726000
9941	0	0	2726000
9942	2	2	1425000
9943	0	0	2726000
9944	2	2	1425000
9945	0	0	2726000
9946	0	2	1870000
9947	0	2	1870000
9948	2	1	766000
9949	2	2	1425000
9950	0	1	-711000
9951	1	0	2357000
9952	1	0	2357000
9953	1	1	900500
9954	2	0	210000
9955	2	1	766000
9956	2	0	210000
9957	0	0	2726000
9958	2	1	766000
9959	1	0	2357000
9960	2	2	1425000
9961	1	2	1694500
9962	1	2	1694500
9963	0	0	2726000
9964	0	1	-711000
9965	1	0	2357000
9966	1	1	900500
9967	1	1	900500
9968	1	1	900500
9969	2	1	766000
9970	2	0	210000
9971	2	1	766000
9972	2	2	1425000
9973	1	1	900500
9974	1	0	2357000
9975	2	0	210000
9976	0	2	1870000
9977	1	0	2357000
9978	0	0	2726000
9979	1	0	2357000
9980	1	1	900500
9981	2	1	766000
9982	2	1	766000
9983	1	1	900500
9984	1	0	2357000
9985	2	0	210000
9986	1	0	2357000
9987	0	0	2726000
9988	1	0	2357000
9989	0	0	2726000
9990	2	1	766000
9991	0	0	2726000
9992	0	1	-711000
9993	0	2	1870000
9994	2	0	210000
9995	2	0	210000
9996	2	0	210000
9997	1	0	2357000
9998	1	2	1694500
9999	2	0	210000
10000	2	2	1425000
10001	2	2	1425000
10002	2	0	210000
10003	0	0	2726000
10004	2	2	1425000
10005	2	1	766000
10006	1	2	1694500
10007	0	1	-711000
10008	2	0	210000
10009	1	2	1694500
10010	2	2	1425000
10011	1	1	900500
10012	1	0	2357000
10013	1	0	2357000
10014	1	1	900500
10015	2	0	210000
10016	1	0	2357000
10017	1	1	900500
10018	2	2	1425000
10019	0	1	-711000
10020	1	2	1694500
10021	1	0	2357000
10022	2	0	210000
10023	1	2	1694500
10024	2	0	210000
10025	2	0	210000
10026	1	1	900500
10027	2	1	766000
10028	2	2	1425000
10029	0	0	2726000
10030	0	0	2726000
10031	0	1	-711000
10032	0	2	1870000
10033	0	1	-711000
10034	2	0	210000
10035	0	0	2726000
10036	0	0	2726000
10037	1	2	1694500
10038	2	2	1425000
10039	1	1	900500
10040	0	0	2726000
10041	0	0	2726000
10042	2	2	1425000
10043	2	0	210000
10044	2	0	210000
10045	1	0	2357000
10046	1	0	2357000
10047	0	0	2726000
10048	2	0	210000
10049	0	0	2726000
10050	1	1	900500
10051	2	1	766000
10052	2	1	766000
10053	0	2	1870000
10054	2	1	766000
10055	1	2	1694500
10056	1	1	900500
10057	0	0	2726000
10058	0	2	1870000
10059	0	2	1870000
10060	1	0	2357000
10061	2	1	766000
10062	0	0	2726000
10063	1	1	900500
10064	2	1	766000
10065	2	2	1425000
10066	1	2	1694500
10067	0	2	1870000
10068	2	1	766000
10069	1	2	1694500
10070	0	0	2726000
10071	0	0	2726000
10072	1	0	2357000
10073	0	1	-711000
10074	2	0	210000
10075	0	1	-711000
10076	0	2	1870000
10077	1	2	1694500
10078	1	0	2357000
10079	0	2	1870000
10080	1	1	900500
10081	1	2	1694500
10082	0	1	-711000
10083	0	2	1870000
10084	0	0	2726000
10085	2	0	210000
10086	1	2	1694500
10087	2	0	210000
10088	0	2	1870000
10089	1	0	2357000
10090	0	1	-711000
10091	0	2	1870000
10092	0	1	-711000
10093	1	2	1694500
10094	1	0	2357000
10095	2	2	1425000
10096	2	1	766000
10097	2	0	210000
10098	2	0	210000
10099	0	1	-711000
10100	2	1	766000
10101	2	0	210000
10102	2	0	210000
10103	0	2	1870000
10104	2	1	766000
10105	2	0	210000
10106	1	0	2357000
10107	0	0	2726000
10108	1	2	1694500
10109	2	2	1425000
10110	2	0	210000
10111	2	1	766000
10112	0	0	2726000
10113	2	0	210000
10114	1	1	900500
10115	2	1	766000
10116	1	0	2357000
10117	0	0	2726000
10118	2	2	1425000
10119	0	0	2726000
10120	0	2	1870000
10121	2	2	1425000
10122	1	0	2357000
10123	0	1	-711000
10124	2	0	210000
10125	2	2	1425000
10126	0	0	2726000
10127	0	1	-711000
10128	0	2	1870000
10129	2	1	766000
10130	1	0	2357000
10131	1	0	2357000
10132	1	2	1694500
10133	2	0	210000
10134	2	1	766000
10135	2	2	1425000
10136	1	2	1694500
10137	2	0	210000
10138	0	2	1870000
10139	2	1	766000
10140	0	2	1870000
10141	0	0	2726000
10142	2	0	210000
10143	0	2	1870000
10144	2	0	210000
10145	0	0	2726000
10146	2	1	766000
10147	1	0	2357000
10148	0	1	-711000
10149	0	1	-711000
10150	1	1	900500
10151	2	2	1425000
10152	1	1	900500
10153	2	1	766000
10154	1	2	1694500
10155	0	1	-711000
10156	0	0	2726000
10157	2	2	1425000
10158	1	0	2357000
10159	0	1	-711000
10160	1	1	900500
10161	2	0	210000
10162	1	2	1694500
10163	2	0	210000
10164	0	1	-711000
10165	2	1	766000
10166	1	1	900500
10167	2	2	1425000
10168	2	2	1425000
10169	2	2	1425000
10170	2	2	1425000
10171	2	0	210000
10172	1	0	2357000
10173	1	2	1694500
10174	0	2	1870000
10175	2	2	1425000
10176	0	2	1870000
10177	1	1	900500
10178	1	2	1694500
10179	1	1	900500
10180	1	1	900500
10181	0	0	2726000
10182	0	2	1870000
10183	0	0	2726000
10184	2	2	1425000
10185	1	0	2357000
10186	0	0	2726000
10187	2	0	210000
10188	2	1	766000
10189	2	2	1425000
10190	0	1	-711000
10191	0	2	1870000
10192	1	0	2357000
10193	1	0	2357000
10194	2	2	1425000
10195	0	0	2726000
10196	0	2	1870000
10197	1	2	1694500
10198	0	1	-711000
10199	0	2	1870000
10200	2	0	210000
10201	0	2	1870000
10202	0	0	2726000
10203	1	1	900500
10204	1	1	900500
10205	0	1	-711000
10206	0	2	1870000
10207	1	2	1694500
10208	2	0	210000
10209	0	1	-711000
10210	2	1	766000
10211	1	2	1694500
10212	0	0	2726000
10213	2	2	1425000
10214	0	1	-711000
10215	1	2	1694500
10216	0	1	-711000
10217	1	0	2357000
10218	0	0	2726000
10219	1	1	900500
10220	0	0	2726000
10221	2	0	210000
10222	1	0	2357000
10223	1	0	2357000
10224	1	0	2357000
10225	0	0	2726000
10226	2	1	766000
10227	1	2	1694500
10228	2	0	210000
10229	0	1	-711000
10230	1	2	1694500
10231	0	1	-711000
10232	1	0	2357000
10233	1	0	2357000
10234	1	0	2357000
10235	1	1	900500
10236	2	0	210000
10237	0	1	-711000
10238	2	2	1425000
10239	2	0	210000
10240	0	0	2726000
10241	0	2	1870000
10242	2	1	766000
10243	1	0	2357000
10244	2	0	210000
10245	1	0	2357000
10246	2	0	210000
10247	2	2	1425000
10248	0	0	2726000
10249	0	1	-711000
10250	0	0	2726000
10251	2	0	210000
10252	2	2	1425000
10253	0	1	-711000
10254	0	1	-711000
10255	2	0	210000
10256	2	0	210000
10257	2	1	766000
10258	1	1	900500
10259	2	0	210000
10260	2	2	1425000
10261	1	0	2357000
10262	0	0	2726000
10263	2	2	1425000
10264	1	1	900500
10265	1	2	1694500
10266	1	1	900500
10267	1	0	2357000
10268	0	1	-711000
10269	1	0	2357000
10270	0	0	2726000
10271	1	0	2357000
10272	1	2	1694500
10273	0	1	-711000
10274	2	0	210000
10275	0	2	1870000
10276	0	0	2726000
10277	0	0	2726000
10278	1	0	2357000
10279	0	1	-711000
10280	0	0	2726000
10281	2	2	1425000
10282	0	2	1870000
10283	1	2	1694500
10284	1	0	2357000
10285	2	2	1425000
10286	0	2	1870000
10287	0	2	1870000
10288	2	0	210000
10289	2	1	766000
10290	1	1	900500
10291	0	0	2726000
10292	1	1	900500
10293	0	2	1870000
10294	1	1	900500
10295	1	0	2357000
10296	0	0	2726000
10297	2	1	766000
10298	0	0	2726000
10299	1	1	900500
10300	0	1	-711000
10301	1	0	2357000
10302	2	0	210000
10303	1	0	2357000
10304	0	1	-711000
10305	0	0	2726000
10306	0	1	-711000
10307	0	1	-711000
10308	2	2	1425000
10309	2	0	210000
10310	1	0	2357000
10311	1	1	900500
10312	0	0	2726000
10313	0	1	-711000
10314	2	0	210000
10315	2	0	210000
10316	0	0	2726000
10317	1	2	1694500
10318	1	0	2357000
10319	2	1	766000
10320	2	0	210000
10321	0	0	2726000
10322	1	0	2357000
10323	2	2	1425000
10324	1	0	2357000
10325	2	0	210000
10326	1	0	2357000
10327	0	2	1870000
10328	1	2	1694500
10329	0	2	1870000
10330	2	1	766000
10331	0	0	2726000
10332	0	1	-711000
10333	0	2	1870000
10334	2	0	210000
10335	1	1	900500
10336	0	1	-711000
10337	2	1	766000
10338	2	2	1425000
10339	2	1	766000
10340	1	0	2357000
10341	0	2	1870000
10342	2	0	210000
10343	0	0	2726000
10344	2	0	210000
10345	2	0	210000
10346	2	1	766000
10347	2	0	210000
10348	2	1	766000
10349	2	1	766000
10350	0	1	-711000
10351	1	1	900500
10352	1	0	2357000
10353	0	0	2726000
10354	1	2	1694500
10355	1	0	2357000
10356	0	0	2726000
10357	0	1	-711000
10358	2	0	210000
10359	1	1	900500
10360	0	0	2726000
10361	2	0	210000
10362	1	2	1694500
10363	1	1	900500
10364	2	2	1425000
10365	1	2	1694500
10366	0	0	2726000
10367	2	2	1425000
10368	1	0	2357000
10369	1	0	2357000
10370	2	1	766000
10371	1	2	1694500
10372	2	2	1425000
10373	2	2	1425000
10374	0	1	-711000
10375	2	1	766000
10376	1	2	1694500
10377	2	0	210000
10378	0	0	2726000
10379	2	0	210000
10380	2	1	766000
10381	1	2	1694500
10382	2	1	766000
10383	1	2	1694500
10384	0	1	-711000
10385	0	1	-711000
10386	2	1	766000
10387	2	1	766000
10388	1	0	2357000
10389	2	0	210000
10390	1	0	2357000
10391	1	2	1694500
10392	0	1	-711000
10393	1	2	1694500
10394	0	1	-711000
10395	1	0	2357000
10396	0	1	-711000
10397	1	1	900500
10398	2	1	766000
10399	0	0	2726000
10400	2	0	210000
10401	0	0	2726000
10402	2	0	210000
10403	1	2	1694500
10404	1	0	2357000
10405	2	0	210000
10406	1	1	900500
10407	2	2	1425000
10408	0	0	2726000
10409	1	2	1694500
10410	1	0	2357000
10411	1	1	900500
10412	2	2	1425000
10413	1	1	900500
10414	1	0	2357000
10415	0	1	-711000
10416	2	1	766000
10417	0	1	-711000
10418	1	2	1694500
10419	0	0	2726000
10420	0	0	2726000
10421	1	1	900500
10422	2	0	210000
10423	1	1	900500
10424	2	0	210000
10425	2	0	210000
10426	1	0	2357000
10427	1	1	900500
10428	1	1	900500
10429	1	2	1694500
10430	0	2	1870000
10431	1	1	900500
10432	1	0	2357000
10433	0	1	-711000
10434	2	2	1425000
10435	2	0	210000
10436	2	1	766000
10437	2	2	1425000
10438	0	1	-711000
10439	1	0	2357000
10440	2	2	1425000
10441	1	0	2357000
10442	1	0	2357000
10443	2	1	766000
10444	0	1	-711000
10445	0	1	-711000
10446	1	0	2357000
10447	2	2	1425000
10448	1	0	2357000
10449	1	2	1694500
10450	0	1	-711000
10451	2	2	1425000
10452	1	0	2357000
10453	2	2	1425000
10454	2	2	1425000
10455	0	0	2726000
10456	2	2	1425000
10457	0	0	2726000
10458	0	1	-711000
10459	1	1	900500
10460	0	1	-711000
10461	0	0	2726000
10462	0	2	1870000
10463	1	0	2357000
10464	0	0	2726000
10465	0	1	-711000
10466	0	0	2726000
10467	1	2	1694500
10468	1	1	900500
10469	0	2	1870000
10470	1	2	1694500
10471	2	1	766000
10472	2	0	210000
10473	1	2	1694500
10474	2	0	210000
10475	0	2	1870000
10476	2	0	210000
10477	1	1	900500
10478	0	1	-711000
10479	0	0	2726000
10480	1	2	1694500
10481	0	2	1870000
10482	1	0	2357000
10483	1	2	1694500
10484	1	0	2357000
10485	1	1	900500
10486	0	0	2726000
10487	0	1	-711000
10488	2	0	210000
10489	1	1	900500
10490	1	1	900500
10491	0	0	2726000
10492	2	1	766000
10493	1	0	2357000
10494	0	2	1870000
10495	2	2	1425000
10496	2	2	1425000
10497	1	2	1694500
10498	1	0	2357000
10499	0	1	-711000
10500	0	2	1870000
10501	2	1	766000
10502	2	2	1425000
10503	1	1	900500
10504	0	2	1870000
10505	1	0	2357000
10506	1	2	1694500
10507	1	1	900500
10508	1	0	2357000
10509	0	0	2726000
10510	0	2	1870000
10511	2	1	766000
10512	2	0	210000
10513	0	0	2726000
10514	0	0	2726000
10515	1	1	900500
10516	0	1	-711000
10517	1	0	2357000
10518	2	1	766000
10519	2	0	210000
10520	1	2	1694500
10521	0	1	-711000
10522	1	0	2357000
10523	2	1	766000
10524	0	1	-711000
10525	0	1	-711000
10526	2	2	1425000
10527	0	0	2726000
10528	1	0	2357000
10529	2	0	210000
10530	1	1	900500
10531	1	0	2357000
10532	0	0	2726000
10533	0	0	2726000
10534	1	0	2357000
10535	1	1	900500
10536	1	1	900500
10537	0	0	2726000
10538	2	0	210000
10539	0	1	-711000
10540	1	2	1694500
10541	0	1	-711000
10542	2	2	1425000
10543	0	2	1870000
10544	2	1	766000
10545	0	1	-711000
10546	2	2	1425000
10547	0	1	-711000
10548	1	1	900500
10549	1	2	1694500
10550	2	1	766000
10551	0	1	-711000
10552	0	1	-711000
10553	1	0	2357000
10554	2	1	766000
10555	1	2	1694500
