 IDnum	Installation_Type	Coal_Worker_Strike	Strike_Resolution	Strike_Intervention	Additional_Cost
3345	1	1	0	1	-4.5e6
3346	0	0	0	0	-3e6
3347	1	0	1	0	-1.5e6
3348	0	0	0	1	-3e6
3349	1	1	0	1	-4.5e6
3350	1	0	0	0	-1.5e6
3351	1	1	1	0	-5e6
3352	0	1	0	1	-3e6
3353	1	0	0	1	-1.5e6
3354	1	0	0	1	-1.5e6
3355	0	0	0	1	-3e6
3356	0	1	0	0	-3e6
3357	0	0	0	0	-3e6
3358	1	1	0	1	-4.5e6
3359	1	1	0	0	-3e6
3360	1	0	0	0	-1.5e6
3361	0	1	0	1	-3e6
3362	1	0	0	0	-1.5e6
3363	0	1	0	0	-3e6
3364	0	1	0	1	-3e6
3365	1	1	0	0	-3e6
3366	1	0	0	0	-1.5e6
3367	1	1	0	0	-3e6
3368	0	0	0	0	-3e6
3369	0	0	0	1	-3e6
3370	1	1	0	1	-4.5e6
3371	1	1	0	1	-4.5e6
3372	0	0	0	1	-3e6
3373	1	0	1	0	-1.5e6
3374	0	1	0	1	-3e6
3375	0	0	0	1	-3e6
3376	0	1	0	0	-3e6
3377	0	0	0	1	-3e6
3378	1	0	1	1	-1.5e6
3379	0	1	0	0	-3e6
3380	1	1	0	1	-4.5e6
3381	1	1	0	0	-3e6
3382	0	1	0	1	-3e6
3383	1	1	0	1	-4.5e6
3384	0	1	0	0	-3e6
3385	1	1	0	0	-3e6
3386	1	1	0	1	-4.5e6
3387	1	0	0	0	-1.5e6
3388	0	1	0	1	-3e6
3389	1	1	0	1	-4.5e6
3390	1	0	0	0	-1.5e6
3391	1	1	0	1	-4.5e6
3392	0	0	0	1	-3e6
3393	1	1	0	0	-3e6
3394	0	0	0	1	-3e6
3395	1	1	0	1	-4.5e6
3396	0	1	1	0	-3e6
3397	0	0	0	1	-3e6
3398	1	1	0	1	-4.5e6
3399	1	1	0	0	-3e6
3400	0	1	1	0	-3e6
3401	0	1	0	1	-3e6
3402	1	0	0	1	-1.5e6
3403	1	0	0	1	-1.5e6
3404	1	1	0	0	-3e6
3405	0	0	1	0	-3e6
3406	0	1	0	1	-3e6
3407	1	1	1	0	-5e6
3408	0	1	0	1	-3e6
3409	0	1	0	0	-3e6
3410	1	1	0	0	-3e6
3411	1	1	0	1	-4.5e6
3412	0	0	0	0	-3e6
3413	1	1	0	0	-3e6
3414	1	1	0	1	-4.5e6
3415	0	1	1	0	-3e6
3416	1	0	1	0	-1.5e6
3417	0	1	0	1	-3e6
3418	0	0	1	0	-3e6
3419	0	1	0	1	-3e6
3420	1	0	0	0	-1.5e6
3421	0	0	0	1	-3e6
3422	0	1	0	1	-3e6
3423	0	1	0	1	-3e6
3424	0	1	0	0	-3e6
3425	0	1	0	1	-3e6
3426	1	1	0	1	-4.5e6
3427	1	1	0	1	-4.5e6
3428	0	1	0	1	-3e6
3429	1	0	0	0	-1.5e6
3430	0	1	0	1	-3e6
3431	0	1	0	1	-3e6
3432	0	1	0	0	-3e6
3433	0	0	0	1	-3e6
3434	0	1	0	0	-3e6
3435	0	0	0	1	-3e6
3436	0	0	1	0	-3e6
3437	0	1	0	0	-3e6
3438	0	0	0	0	-3e6
3439	0	0	0	0	-3e6
3440	0	1	0	1	-3e6
3441	1	0	0	0	-1.5e6
3442	1	1	0	0	-3e6
3443	1	1	1	0	-5e6
3444	0	1	0	0	-3e6
3445	0	0	0	0	-3e6
3446	0	0	0	1	-3e6
3447	1	0	1	0	-1.5e6
3448	1	1	1	0	-5e6
3449	1	1	0	0	-3e6
3450	1	1	0	1	-4.5e6
3451	0	0	0	1	-3e6
3452	0	1	0	0	-3e6
3453	1	1	0	0	-3e6
3454	0	1	0	1	-3e6
3455	1	0	0	1	-1.5e6
3456	0	1	0	1	-3e6
3457	1	1	0	0	-3e6
3458	0	1	0	0	-3e6
3459	1	0	0	1	-1.5e6
3460	1	1	0	1	-4.5e6
3461	0	0	0	1	-3e6
3462	1	0	0	0	-1.5e6
3463	0	0	0	1	-3e6
3464	0	1	1	0	-3e6
3465	0	0	0	1	-3e6
3466	0	1	1	0	-3e6
3467	1	1	1	0	-5e6
3468	1	1	0	0	-3e6
3469	0	1	0	1	-3e6
3470	1	1	0	1	-4.5e6
3471	0	1	0	0	-3e6
3472	0	1	1	0	-3e6
3473	0	1	0	1	-3e6
3474	0	1	0	1	-3e6
3475	0	1	1	0	-3e6
3476	1	1	0	0	-3e6
3477	1	0	0	0	-1.5e6
3478	1	1	0	1	-4.5e6
3479	1	0	0	0	-1.5e6
3480	1	0	0	1	-1.5e6
3481	0	0	0	1	-3e6
3482	0	1	0	1	-3e6
3483	0	0	0	0	-3e6
3484	0	1	0	1	-3e6
3485	0	0	1	0	-3e6
3486	1	0	1	0	-1.5e6
3487	0	1	1	1	-3e6
3488	0	0	1	0	-3e6
3489	1	1	0	1	-4.5e6
3490	1	0	1	1	-1.5e6
3491	1	1	1	0	-5e6
3492	0	1	0	1	-3e6
3493	0	1	0	1	-3e6
3494	1	1	0	0	-3e6
3495	1	0	0	1	-1.5e6
3496	0	1	1	0	-3e6
3497	1	0	0	1	-1.5e6
3498	0	0	0	1	-3e6
3499	1	0	0	1	-1.5e6
3500	1	0	1	0	-1.5e6
3501	1	0	0	0	-1.5e6
3502	0	1	0	0	-3e6
3503	0	1	0	1	-3e6
3504	1	1	0	1	-4.5e6
3505	0	0	1	0	-3e6
3506	1	0	0	0	-1.5e6
3507	0	1	1	0	-3e6
3508	1	1	0	0	-3e6
3509	1	1	0	0	-3e6
3510	1	1	0	0	-3e6
3511	1	0	1	0	-1.5e6
3512	0	1	1	0	-3e6
3513	1	0	0	0	-1.5e6
3514	0	0	1	0	-3e6
3515	1	1	0	0	-3e6
3516	1	1	0	1	-4.5e6
3517	0	0	1	0	-3e6
3518	1	0	1	0	-1.5e6
3519	1	1	0	0	-3e6
3520	0	1	0	0	-3e6
3521	1	0	0	1	-1.5e6
3522	0	0	0	0	-3e6
3523	0	0	1	1	-3e6
3524	0	1	0	1	-3e6
3525	1	1	0	0	-3e6
3526	0	1	0	1	-3e6
3527	1	1	0	0	-3e6
3528	0	0	0	1	-3e6
3529	1	1	0	0	-3e6
3530	1	0	1	0	-1.5e6
3531	0	0	0	1	-3e6
3532	0	1	0	1	-3e6
3533	1	0	0	1	-1.5e6
3534	0	1	1	0	-3e6
3535	0	0	0	1	-3e6
3536	1	1	0	0	-3e6
3537	0	0	1	0	-3e6
3538	0	0	0	1	-3e6
3539	0	1	0	1	-3e6
3540	1	0	0	0	-1.5e6
3541	1	1	0	1	-4.5e6
3542	0	1	0	1	-3e6
3543	0	1	0	1	-3e6
3544	1	0	0	0	-1.5e6
3545	1	1	0	1	-4.5e6
3546	1	1	0	0	-3e6
3547	1	1	0	1	-4.5e6
3548	0	1	0	0	-3e6
3549	0	0	0	0	-3e6
3550	0	0	0	0	-3e6
3551	0	0	0	0	-3e6
3552	1	1	0	0	-3e6
3553	0	0	0	1	-3e6
3554	1	1	0	0	-3e6
3555	1	1	0	1	-4.5e6
3556	0	1	1	0	-3e6
3557	1	0	0	1	-1.5e6
3558	1	0	0	1	-1.5e6
3559	1	1	0	1	-4.5e6
3560	1	0	0	1	-1.5e6
3561	1	0	0	0	-1.5e6
3562	1	1	0	1	-4.5e6
3563	0	0	0	1	-3e6
3564	0	0	0	1	-3e6
3565	0	1	0	1	-3e6
3566	0	1	1	0	-3e6
3567	1	0	0	1	-1.5e6
3568	0	0	0	1	-3e6
3569	1	1	0	1	-4.5e6
3570	1	0	0	1	-1.5e6
3571	1	1	0	1	-4.5e6
3572	1	0	0	0	-1.5e6
3573	1	1	1	0	-5e6
3574	1	0	0	0	-1.5e6
3575	0	1	0	0	-3e6
3576	0	1	0	0	-3e6
3577	1	1	1	0	-5e6
3578	0	0	0	0	-3e6
3579	1	1	0	0	-3e6
3580	0	0	0	1	-3e6
3581	1	1	1	0	-5e6
3582	1	1	0	0	-3e6
3583	0	1	0	1	-3e6
3584	0	1	0	1	-3e6
3585	0	1	0	1	-3e6
3586	1	1	0	1	-4.5e6
3587	1	1	0	1	-4.5e6
3588	1	1	0	1	-4.5e6
3589	0	1	0	0	-3e6
3590	1	1	0	1	-4.5e6
3591	1	0	0	1	-1.5e6
3592	1	0	0	1	-1.5e6
3593	1	1	0	1	-4.5e6
3594	0	0	0	1	-3e6
3595	0	1	0	0	-3e6
3596	1	1	0	1	-4.5e6
3597	0	1	0	1	-3e6
3598	1	0	0	0	-1.5e6
3599	0	1	0	1	-3e6
3600	0	1	0	1	-3e6
3601	1	1	0	1	-4.5e6
3602	0	1	0	0	-3e6
3603	1	1	0	1	-4.5e6
3604	0	1	0	1	-3e6
3605	0	0	0	0	-3e6
3606	0	1	0	1	-3e6
3607	1	0	1	0	-1.5e6
3608	0	0	0	1	-3e6
3609	0	0	0	0	-3e6
3610	0	0	0	1	-3e6
3611	0	1	0	1	-3e6
3612	0	0	0	0	-3e6
3613	0	1	0	1	-3e6
3614	0	0	0	1	-3e6
3615	0	1	0	1	-3e6
3616	0	1	0	1	-3e6
3617	1	0	0	0	-1.5e6
3618	0	1	0	1	-3e6
3619	0	1	0	1	-3e6
3620	1	1	0	0	-3e6
3621	0	1	0	1	-3e6
3622	0	1	0	1	-3e6
3623	1	0	0	1	-1.5e6
3624	1	1	0	1	-4.5e6
3625	1	0	0	0	-1.5e6
3626	1	1	0	0	-3e6
3627	1	0	0	1	-1.5e6
3628	1	0	0	1	-1.5e6
3629	0	0	0	0	-3e6
3630	0	1	0	1	-3e6
3631	0	1	0	1	-3e6
3632	0	0	0	1	-3e6
3633	1	0	0	1	-1.5e6
3634	0	0	0	0	-3e6
3635	0	1	1	1	-3e6
3636	0	0	0	1	-3e6
3637	0	1	0	1	-3e6
3638	1	0	0	0	-1.5e6
3639	0	0	0	1	-3e6
3640	1	0	0	0	-1.5e6
3641	0	1	0	1	-3e6
3642	0	0	0	1	-3e6
3643	0	1	0	1	-3e6
3644	1	1	0	0	-3e6
3645	1	0	1	0	-1.5e6
3646	1	0	1	0	-1.5e6
3647	0	1	0	1	-3e6
3648	0	0	0	1	-3e6
3649	1	1	0	1	-4.5e6
3650	1	1	0	1	-4.5e6
3651	0	0	0	1	-3e6
3652	1	0	0	0	-1.5e6
3653	0	0	0	1	-3e6
3654	1	1	0	1	-4.5e6
3655	1	0	0	0	-1.5e6
3656	1	1	0	1	-4.5e6
3657	0	0	0	0	-3e6
3658	1	1	0	0	-3e6
3659	1	0	0	0	-1.5e6
3660	0	0	0	1	-3e6
3661	1	1	0	0	-3e6
3662	1	1	0	1	-4.5e6
3663	1	0	0	1	-1.5e6
3664	1	0	0	1	-1.5e6
3665	0	1	0	1	-3e6
3666	1	1	1	0	-5e6
3667	0	1	1	0	-3e6
3668	0	0	0	0	-3e6
3669	0	0	0	1	-3e6
3670	0	1	1	1	-3e6
3671	1	0	0	1	-1.5e6
3672	0	0	1	0	-3e6
3673	0	0	0	1	-3e6
3674	0	1	0	0	-3e6
3675	1	0	0	1	-1.5e6
3676	0	1	0	0	-3e6
3677	0	1	0	0	-3e6
3678	1	1	0	0	-3e6
3679	1	0	0	1	-1.5e6
3680	1	1	1	0	-5e6
3681	0	0	0	1	-3e6
3682	0	1	1	0	-3e6
3683	0	1	0	1	-3e6
3684	0	1	0	1	-3e6
3685	0	1	1	0	-3e6
3686	0	1	0	1	-3e6
3687	0	0	0	1	-3e6
3688	1	1	1	0	-5e6
3689	1	1	0	1	-4.5e6
3690	0	0	0	1	-3e6
3691	0	0	0	0	-3e6
3692	0	1	0	0	-3e6
3693	1	0	1	0	-1.5e6
3694	1	1	0	1	-4.5e6
3695	1	1	0	0	-3e6
3696	1	1	0	0	-3e6
3697	0	1	0	1	-3e6
3698	1	1	1	1	-6.5e6
3699	1	1	0	0	-3e6
3700	1	1	0	0	-3e6
3701	0	0	0	1	-3e6
3702	0	1	0	1	-3e6
3703	0	1	0	1	-3e6
3704	0	0	0	0	-3e6
3705	0	1	1	0	-3e6
3706	1	1	0	0	-3e6
3707	0	0	1	0	-3e6
3708	1	1	0	1	-4.5e6
3709	1	1	0	0	-3e6
3710	0	1	0	1	-3e6
3711	1	1	0	0	-3e6
3712	0	1	0	1	-3e6
3713	0	0	0	1	-3e6
3714	0	0	0	1	-3e6
3715	0	1	0	0	-3e6
3716	0	1	0	0	-3e6
3717	0	1	0	0	-3e6
3718	1	0	1	0	-1.5e6
3719	1	1	0	1	-4.5e6
3720	1	1	0	0	-3e6
3721	0	1	0	1	-3e6
3722	0	0	0	1	-3e6
3723	0	1	0	0	-3e6
3724	0	1	1	0	-3e6
3725	0	0	1	0	-3e6
3726	1	0	0	0	-1.5e6
3727	0	1	1	0	-3e6
3728	1	1	0	0	-3e6
3729	1	0	0	0	-1.5e6
3730	1	0	1	0	-1.5e6
3731	1	1	1	0	-5e6
3732	1	1	0	0	-3e6
3733	1	0	0	1	-1.5e6
3734	1	0	0	0	-1.5e6
3735	0	1	0	1	-3e6
3736	1	1	0	1	-4.5e6
3737	0	0	0	1	-3e6
3738	0	1	0	1	-3e6
3739	1	1	0	1	-4.5e6
3740	1	0	0	1	-1.5e6
3741	0	1	0	1	-3e6
3742	0	1	0	1	-3e6
3743	1	1	0	1	-4.5e6
3744	0	1	1	0	-3e6
3745	1	1	0	1	-4.5e6
3746	1	1	0	1	-4.5e6
3747	1	0	0	1	-1.5e6
3748	0	0	1	1	-3e6
3749	0	1	0	1	-3e6
3750	1	1	0	0	-3e6
3751	1	1	0	1	-4.5e6
3752	1	1	0	1	-4.5e6
3753	1	0	0	1	-1.5e6
3754	1	0	0	1	-1.5e6
3755	0	1	1	0	-3e6
3756	0	1	0	1	-3e6
3757	1	0	0	1	-1.5e6
3758	1	0	0	1	-1.5e6
3759	0	1	0	0	-3e6
3760	1	0	0	0	-1.5e6
3761	0	0	0	1	-3e6
3762	1	1	0	1	-4.5e6
3763	0	1	0	1	-3e6
3764	1	0	0	1	-1.5e6
3765	0	0	1	0	-3e6
3766	1	0	1	0	-1.5e6
3767	0	0	0	1	-3e6
3768	0	1	0	1	-3e6
3769	1	1	0	1	-4.5e6
3770	1	1	0	0	-3e6
3771	1	0	0	0	-1.5e6
3772	0	0	0	0	-3e6
3773	0	1	0	0	-3e6
3774	1	1	0	0	-3e6
3775	1	1	0	1	-4.5e6
3776	0	1	0	1	-3e6
3777	1	0	0	1	-1.5e6
3778	1	0	0	1	-1.5e6
3779	0	1	0	0	-3e6
3780	0	1	1	0	-3e6
3781	1	1	0	1	-4.5e6
3782	1	0	1	1	-1.5e6
3783	1	1	0	1	-4.5e6
3784	0	0	0	0	-3e6
3785	1	0	1	0	-1.5e6
3786	1	1	0	1	-4.5e6
3787	1	0	0	0	-1.5e6
3788	1	1	0	1	-4.5e6
3789	0	1	0	1	-3e6
3790	1	0	1	1	-1.5e6
3791	0	1	0	0	-3e6
3792	0	1	0	1	-3e6
3793	1	1	0	0	-3e6
3794	1	0	0	1	-1.5e6
3795	1	1	0	1	-4.5e6
3796	1	0	0	1	-1.5e6
3797	1	1	1	1	-6.5e6
3798	0	0	0	1	-3e6
3799	0	1	1	0	-3e6
3800	0	1	1	0	-3e6
3801	0	1	0	1	-3e6
3802	1	1	1	1	-6.5e6
3803	0	0	0	1	-3e6
3804	0	0	0	1	-3e6
3805	0	1	0	1	-3e6
3806	1	1	0	0	-3e6
3807	1	0	0	1	-1.5e6
3808	0	1	0	1	-3e6
3809	1	1	1	0	-5e6
3810	0	0	0	1	-3e6
3811	1	0	0	1	-1.5e6
3812	1	1	0	0	-3e6
3813	1	1	1	0	-5e6
3814	1	1	0	1	-4.5e6
3815	0	0	0	1	-3e6
3816	0	1	1	0	-3e6
3817	1	0	0	1	-1.5e6
3818	0	1	0	1	-3e6
3819	0	1	0	1	-3e6
3820	1	1	0	0	-3e6
3821	1	1	0	1	-4.5e6
3822	0	1	0	1	-3e6
3823	1	0	0	0	-1.5e6
3824	0	1	0	0	-3e6
3825	0	1	0	0	-3e6
3826	1	1	0	1	-4.5e6
3827	0	0	0	1	-3e6
3828	1	1	0	1	-4.5e6
3829	1	0	0	1	-1.5e6
3830	1	1	0	1	-4.5e6
3831	0	0	0	0	-3e6
3832	0	0	0	1	-3e6
3833	1	1	1	0	-5e6
3834	1	0	0	0	-1.5e6
3835	0	1	0	1	-3e6
3836	0	1	0	1	-3e6
3837	0	0	0	1	-3e6
3838	0	1	1	0	-3e6
3839	1	1	0	0	-3e6
3840	1	1	0	0	-3e6
3841	1	0	0	0	-1.5e6
3842	1	1	0	1	-4.5e6
3843	1	1	0	1	-4.5e6
3844	1	0	0	1	-1.5e6
3845	1	1	0	1	-4.5e6
3846	0	1	0	0	-3e6
3847	1	1	0	0	-3e6
3848	0	0	0	0	-3e6
3849	0	0	0	1	-3e6
3850	0	1	0	1	-3e6
3851	0	0	0	0	-3e6
3852	0	1	0	1	-3e6
3853	0	1	0	1	-3e6
3854	0	0	0	0	-3e6
3855	0	1	1	0	-3e6
3856	1	0	1	0	-1.5e6
3857	1	1	0	1	-4.5e6
3858	0	0	0	0	-3e6
3859	1	1	0	1	-4.5e6
3860	0	0	0	1	-3e6
3861	1	1	0	1	-4.5e6
3862	0	1	0	1	-3e6
3863	0	0	0	1	-3e6
3864	1	1	0	1	-4.5e6
3865	1	1	0	0	-3e6
3866	0	1	1	0	-3e6
3867	1	0	1	0	-1.5e6
3868	1	1	0	0	-3e6
3869	0	1	0	1	-3e6
3870	0	0	0	1	-3e6
3871	1	1	0	1	-4.5e6
3872	0	0	0	1	-3e6
3873	0	1	0	0	-3e6
3874	1	0	0	0	-1.5e6
3875	0	1	0	0	-3e6
3876	0	1	0	0	-3e6
3877	1	1	0	1	-4.5e6
3878	0	0	0	1	-3e6
3879	1	0	0	0	-1.5e6
3880	0	0	0	0	-3e6
3881	1	1	0	1	-4.5e6
3882	1	1	0	0	-3e6
3883	0	1	0	1	-3e6
3884	1	0	0	0	-1.5e6
3885	0	1	1	0	-3e6
3886	0	0	1	0	-3e6
3887	0	1	0	1	-3e6
3888	0	0	0	1	-3e6
3889	1	0	1	0	-1.5e6
3890	1	0	0	0	-1.5e6
3891	1	1	0	1	-4.5e6
3892	1	0	0	1	-1.5e6
3893	0	1	0	1	-3e6
3894	1	0	1	0	-1.5e6
3895	0	0	0	1	-3e6
3896	0	1	0	0	-3e6
3897	1	1	0	1	-4.5e6
3898	1	0	1	1	-1.5e6
3899	0	0	0	0	-3e6
3900	0	1	0	1	-3e6
3901	0	1	0	0	-3e6
3902	0	1	0	1	-3e6
3903	1	1	0	1	-4.5e6
3904	0	0	0	1	-3e6
3905	1	0	1	1	-1.5e6
3906	1	0	1	0	-1.5e6
3907	0	1	0	1	-3e6
3908	0	0	0	1	-3e6
3909	1	1	0	0	-3e6
3910	1	1	1	0	-5e6
3911	0	1	0	0	-3e6
3912	1	0	0	0	-1.5e6
3913	0	1	0	0	-3e6
3914	0	1	0	0	-3e6
3915	0	1	0	1	-3e6
3916	0	0	0	0	-3e6
3917	0	1	1	0	-3e6
3918	1	0	0	0	-1.5e6
3919	0	1	0	0	-3e6
3920	0	0	0	0	-3e6
3921	1	0	0	1	-1.5e6
3922	0	0	0	0	-3e6
3923	1	1	0	1	-4.5e6
3924	1	0	0	0	-1.5e6
3925	1	1	0	1	-4.5e6
3926	0	0	0	1	-3e6
3927	0	1	0	0	-3e6
3928	0	1	0	0	-3e6
3929	0	0	0	0	-3e6
3930	0	1	1	0	-3e6
3931	1	0	0	1	-1.5e6
3932	1	1	0	1	-4.5e6
3933	1	0	0	1	-1.5e6
3934	1	0	0	1	-1.5e6
3935	0	1	0	1	-3e6
3936	1	0	1	1	-1.5e6
3937	0	1	0	0	-3e6
3938	0	0	0	1	-3e6
3939	0	1	0	1	-3e6
3940	0	1	0	1	-3e6
3941	0	1	0	0	-3e6
3942	1	1	0	0	-3e6
3943	0	1	0	1	-3e6
3944	0	1	0	1	-3e6
3945	1	1	0	0	-3e6
3946	1	0	0	1	-1.5e6
3947	1	0	0	1	-1.5e6
3948	1	0	0	0	-1.5e6
3949	1	1	0	1	-4.5e6
3950	1	0	0	0	-1.5e6
3951	1	1	0	1	-4.5e6
3952	1	0	0	1	-1.5e6
3953	0	1	0	1	-3e6
3954	0	1	1	0	-3e6
3955	1	1	0	1	-4.5e6
3956	1	1	0	0	-3e6
3957	0	0	0	0	-3e6
3958	0	1	0	0	-3e6
3959	0	0	0	1	-3e6
3960	1	1	0	1	-4.5e6
3961	0	0	0	0	-3e6
3962	0	1	0	0	-3e6
3963	0	0	0	1	-3e6
3964	1	0	0	0	-1.5e6
3965	1	1	0	0	-3e6
3966	1	1	0	1	-4.5e6
3967	1	1	0	0	-3e6
3968	1	0	0	1	-1.5e6
3969	1	0	1	0	-1.5e6
3970	0	1	0	0	-3e6
3971	0	0	0	0	-3e6
3972	0	0	0	1	-3e6
3973	1	0	1	0	-1.5e6
3974	1	0	1	0	-1.5e6
3975	0	0	0	0	-3e6
3976	1	0	1	0	-1.5e6
3977	0	0	1	0	-3e6
3978	1	0	0	1	-1.5e6
3979	0	1	0	0	-3e6
3980	1	1	0	1	-4.5e6
3981	1	1	0	0	-3e6
3982	0	1	1	0	-3e6
3983	0	1	0	1	-3e6
3984	1	1	0	1	-4.5e6
3985	1	0	0	1	-1.5e6
3986	1	0	1	1	-1.5e6
3987	0	1	0	1	-3e6
3988	1	1	0	1	-4.5e6
3989	1	1	0	0	-3e6
3990	0	1	0	1	-3e6
3991	1	1	0	0	-3e6
3992	1	1	0	1	-4.5e6
3993	0	0	1	0	-3e6
3994	0	1	0	0	-3e6
3995	0	1	0	1	-3e6
3996	0	0	0	1	-3e6
3997	1	1	1	0	-5e6
3998	1	1	1	1	-6.5e6
3999	1	0	1	1	-1.5e6
4000	1	1	1	0	-5e6
4001	0	0	1	0	-3e6
4002	1	0	0	1	-1.5e6
4003	0	0	1	0	-3e6
4004	0	1	0	0	-3e6
4005	0	0	1	1	-3e6
4006	1	1	0	0	-3e6
4007	0	0	0	1	-3e6
4008	1	0	0	0	-1.5e6
4009	0	0	0	1	-3e6
4010	1	0	0	1	-1.5e6
4011	0	1	0	1	-3e6
4012	0	0	0	1	-3e6
4013	0	0	0	0	-3e6
4014	0	0	0	1	-3e6
4015	1	1	0	1	-4.5e6
4016	1	1	0	1	-4.5e6
4017	0	0	0	0	-3e6
4018	0	0	0	1	-3e6
4019	0	1	0	1	-3e6
4020	1	0	1	0	-1.5e6
4021	0	0	0	0	-3e6
4022	1	0	0	0	-1.5e6
4023	1	0	1	0	-1.5e6
4024	0	1	1	0	-3e6
4025	0	1	0	0	-3e6
4026	1	1	0	1	-4.5e6
4027	1	1	1	0	-5e6
4028	0	0	1	0	-3e6
4029	0	1	0	1	-3e6
4030	1	1	1	0	-5e6
4031	0	1	1	0	-3e6
4032	1	1	1	0	-5e6
4033	1	0	0	0	-1.5e6
4034	1	1	1	1	-6.5e6
4035	0	1	0	1	-3e6
4036	1	0	0	0	-1.5e6
4037	0	1	0	1	-3e6
4038	0	0	1	0	-3e6
4039	0	0	0	0	-3e6
4040	0	1	0	1	-3e6
4041	1	0	0	0	-1.5e6
4042	0	1	0	1	-3e6
4043	1	0	0	1	-1.5e6
4044	0	0	0	1	-3e6
4045	1	0	1	0	-1.5e6
4046	1	1	0	0	-3e6
4047	0	1	1	0	-3e6
4048	0	0	1	1	-3e6
4049	0	1	0	1	-3e6
4050	0	1	0	0	-3e6
4051	1	1	0	1	-4.5e6
4052	1	1	0	1	-4.5e6
4053	1	1	0	1	-4.5e6
4054	1	0	0	0	-1.5e6
4055	1	1	0	0	-3e6
4056	1	0	0	1	-1.5e6
4057	0	0	0	1	-3e6
4058	0	0	0	0	-3e6
4059	1	0	1	0	-1.5e6
4060	0	1	0	0	-3e6
4061	0	1	0	0	-3e6
4062	0	0	0	1	-3e6
4063	1	1	0	0	-3e6
4064	1	1	0	0	-3e6
4065	0	0	0	1	-3e6
4066	0	1	0	1	-3e6
4067	1	0	0	0	-1.5e6
4068	0	1	0	0	-3e6
4069	1	1	0	0	-3e6
4070	0	1	0	0	-3e6
4071	1	1	0	1	-4.5e6
4072	1	1	1	0	-5e6
4073	0	1	0	1	-3e6
4074	0	1	0	0	-3e6
4075	1	0	0	0	-1.5e6
4076	0	0	1	0	-3e6
4077	0	0	1	0	-3e6
4078	0	0	0	1	-3e6
4079	0	0	0	0	-3e6
4080	1	0	0	1	-1.5e6
4081	0	1	0	0	-3e6
4082	0	1	1	0	-3e6
4083	1	0	0	1	-1.5e6
4084	1	1	1	1	-6.5e6
4085	1	1	0	0	-3e6
4086	0	0	0	1	-3e6
4087	1	0	0	1	-1.5e6
4088	1	0	0	1	-1.5e6
4089	0	1	0	1	-3e6
4090	1	0	0	1	-1.5e6
4091	0	1	0	0	-3e6
4092	1	0	1	0	-1.5e6
4093	0	0	0	1	-3e6
4094	1	1	0	1	-4.5e6
4095	0	1	0	1	-3e6
4096	0	0	0	1	-3e6
4097	1	1	0	0	-3e6
4098	1	0	0	1	-1.5e6
4099	0	1	0	1	-3e6
4100	0	1	0	0	-3e6
4101	1	1	0	0	-3e6
4102	1	1	1	0	-5e6
4103	1	0	0	1	-1.5e6
4104	1	1	1	0	-5e6
4105	1	1	1	0	-5e6
4106	0	1	0	1	-3e6
4107	1	0	0	0	-1.5e6
4108	0	0	0	0	-3e6
4109	1	1	0	0	-3e6
4110	1	1	0	1	-4.5e6
4111	1	1	0	1	-4.5e6
4112	0	0	0	1	-3e6
4113	0	0	0	1	-3e6
4114	0	1	0	1	-3e6
4115	1	0	0	0	-1.5e6
4116	1	0	0	0	-1.5e6
4117	0	1	0	0	-3e6
4118	1	1	1	0	-5e6
4119	0	1	0	0	-3e6
4120	1	0	0	0	-1.5e6
4121	1	1	0	1	-4.5e6
4122	0	1	0	1	-3e6
4123	0	1	0	0	-3e6
4124	0	1	0	0	-3e6
4125	1	0	0	0	-1.5e6
4126	0	1	1	1	-3e6
4127	0	0	0	1	-3e6
4128	1	0	1	0	-1.5e6
4129	1	0	0	0	-1.5e6
4130	1	0	0	0	-1.5e6
4131	1	1	1	0	-5e6
4132	0	0	0	1	-3e6
4133	0	1	0	1	-3e6
4134	1	0	0	1	-1.5e6
4135	1	0	0	0	-1.5e6
4136	0	1	0	0	-3e6
4137	1	1	0	1	-4.5e6
4138	0	1	0	1	-3e6
4139	0	0	0	0	-3e6
4140	0	1	0	1	-3e6
4141	1	1	0	0	-3e6
4142	0	0	0	1	-3e6
4143	1	0	0	1	-1.5e6
4144	0	1	0	1	-3e6
4145	1	1	0	1	-4.5e6
4146	0	0	1	0	-3e6
4147	0	0	0	1	-3e6
4148	0	1	0	0	-3e6
4149	0	0	0	0	-3e6
4150	0	0	0	1	-3e6
4151	0	0	1	1	-3e6
4152	1	1	0	0	-3e6
4153	0	0	0	1	-3e6
4154	1	1	0	1	-4.5e6
4155	1	0	0	1	-1.5e6
4156	0	1	0	0	-3e6
4157	0	0	0	0	-3e6
4158	0	1	0	1	-3e6
4159	1	1	0	0	-3e6
4160	0	1	0	0	-3e6
4161	1	0	0	1	-1.5e6
4162	0	0	0	0	-3e6
4163	0	0	0	0	-3e6
4164	0	1	0	0	-3e6
4165	1	1	0	1	-4.5e6
4166	0	1	0	1	-3e6
4167	1	1	0	0	-3e6
4168	1	1	0	1	-4.5e6
4169	1	0	0	0	-1.5e6
4170	1	0	1	0	-1.5e6
4171	0	1	0	0	-3e6
4172	0	1	0	1	-3e6
4173	0	0	0	1	-3e6
4174	0	1	0	1	-3e6
4175	0	0	0	1	-3e6
4176	1	1	1	0	-5e6
4177	0	0	0	1	-3e6
4178	0	1	0	1	-3e6
4179	0	1	0	1	-3e6
